#START7777
#2345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123
# YYMMDD STN   WS    WR  WD   WS   WS  WD   WS   WS    TA    TA   TA    TA   TA    TD    TS    TG    HM    HM   HM    PV  EV_S  EV_L    FG     PA     PS     PS   PS     PS   PS   CA   SS   SS   SS    SI    SI   SI     RN     RN    RN     RN   RN     RN   RN     RN   RN     SD   SD     SD   SD    TE    TE    TE    TE    TE
#    KST  ID  AVG   DAY MAX  MAX  MAX INS  INS  INS   AVG   MAX  MAX   MIN  MIN   AVG   AVG   MIN   AVG   MIN  MIN   AVG               DUR    AVG    AVG    MAX  MAX    MIN  MIN  TOT  DAY  DUR  CMB   DAY   60M  60M    DAY    D99   DUR    60M  60M    10M  10M    POW  POW    NEW  NEW    MAX  MAX     5    10    15    30    50
#             m/s     m  16  m/s   TM  16  m/s   TM     C     C   TM     C   TM     C     C     C     %     %   TM   hPa    mm    mm    hr    hPa    hPa    hPa   TM    hPa   TM    %   hr   hr   hr         MAX   TM     mm     mm    hr     mm   TM     mm   TM     mm   TM     cm   TM     cm   TM     C     C     C     C     C
20260506 106  2.2  1911  14  4.9 1451  32  9.3 1857  21.1  28.9 1414  13.4  521   4.5  23.9   5.1  35.0  23.0 1423   8.7   9.5   6.7 -9.00 1008.0 1012.7 1014.7  725 1010.6 1546  0.6 12.2 13.9 -9.0 28.70  3.56 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 108  2.5  2194  23  5.6 1406  29 10.0 1507  16.9  23.8 1501   9.1  515   5.8  24.2   4.1  49.1  34.0 1358   9.3   8.2   5.7 -9.00 1005.8 1015.9 1018.0  636 1013.8 1843  1.6 11.0 13.9 -9.0 27.91  3.56 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  16.0  14.7  14.4  13.0 -99.0
20260506 112  2.8  2455  18  5.7 1317  20  8.9 1242  16.6  21.6 1346  11.4  410   7.7  20.1   5.2  56.6  43.0 1536  10.5   7.2   5.1 -9.00 1007.5 1015.7 1017.3  738 1013.9 1835  2.4 11.7 13.9 -9.0 27.29  3.48 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  15.0  14.2  12.1  12.8  13.3
20260506 114  1.3  1094  29  4.2 1557  29  7.8 1601  16.3  24.5 1635   6.7  530   7.7  20.9   0.2  60.3  37.0 1725  10.6   7.0   4.9 -9.00  998.1 1015.8 1019.3  729 1012.5 1727  1.4 12.5 13.9 -9.0 27.60  3.48 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 115  7.7  6627  25 11.1  445  23 18.0  431  16.7  19.6 1652  14.1   46  10.2  17.9  12.1  65.9  49.0 2159  12.4   7.6   5.3 -9.00  987.9 1013.7 1015.5  740 1012.4 1740  0.4 12.7 13.9 -9.0 28.02  3.44 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  15.3  12.9  12.5  11.7  13.2
20260506 119  2.0  1698  25  5.4 1327  23  8.5 1516  16.1  23.6 1427   7.6  323   6.4  21.7   3.5  55.1  35.0 1500   9.6   7.2   5.1 -9.00 1011.0 1015.8 1017.7  620 1013.5 1818  1.8 12.5 13.9 -9.0 27.79  3.42 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  15.3  13.9  12.6  11.1  12.2
20260506 121  1.3  1151  23  4.7 1603  23  8.5 1451  14.9  25.0 1431   3.9  545   7.0  21.5   0.2  64.6  31.0 1432  10.1  -9.0  -9.0 -9.00  987.8 1016.1 1020.5  715 1012.1 1757  1.9  0.0 13.9 -9.0  0.00  0.00  500   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 127  1.2  1064  25  3.3 1433  27  6.9 1644  15.4  25.2 1526   4.7  516   5.8  20.1   1.6  57.3  29.0 1428   9.3   7.4   5.2 -9.00 1001.7 1015.3 1018.6  721 1012.0 1738  0.9 12.4 13.9 -9.0 28.09  3.50 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 129  3.4  2933  20  6.4  841  23  9.7 1513  16.3  21.8 1431  11.1  450   8.2  20.0   6.3  61.3  36.0 1501  10.9   7.5   5.2 -9.00 1012.9 1016.0 1017.5 1100 1014.4 1828  1.4 12.3 13.9 -9.0 27.78  3.49 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  15.0  13.6  14.6  12.5  14.5
20260506 130  2.3  2011  25  4.8  717  25 10.9  735  19.4  27.4 1710  14.8  507   6.1  21.6   9.5  43.8  26.0  858   9.8  -9.0  -9.0 -9.00 1007.7 1013.4 1015.7  736 1010.8 1629  0.0 13.4 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 131  1.3  1099  27  3.1 1312  27  6.8 1308  18.1  26.3 1611   9.1  447   6.3  21.6   4.5  47.1  34.0 1702   9.7   7.8   5.5 -9.00 1008.6 1015.5 1018.1  723 1012.6 1719  1.1 11.9 13.9 -9.0 28.60  3.62 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 133  1.7  1440  20  4.6 1142  18  7.2 1054  17.2  25.5 1530   7.4  528   6.5  19.8   3.5  52.4  33.0 1438   9.7   7.6   5.3 -9.00 1008.1 1016.1 1018.4  719 1013.5 1718  0.9 13.0 13.8 -9.0 28.51  3.55 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  17.6  16.5  15.1  13.8  15.6
20260506 135  1.1   942  27  4.5 1523  27  8.2 1559  15.0  24.6 1553   3.0  547   6.1  19.0   0.8  59.1  35.0 1224   9.5   7.5   5.2 -9.00  986.9 1015.7 1019.0  547 1012.2 1747  0.1 12.7 13.8 -9.0 29.20  3.60 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 136  1.4  1235  27  4.4 1716  29  7.5 1532  16.7  25.9 1627   5.9  530   7.4  24.6   3.5  58.5  33.0 1418  10.4   7.9   5.5 -9.00  999.6 1016.3 1019.6  607 1012.8 1704  0.6 12.5 13.8 -9.0 29.21  3.61 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 137  1.1   941  27  3.2 1306  23  7.1 1643  17.6  26.4 1549   6.3  534   7.4  23.4   2.0  54.4  31.0 1237  10.4   7.7   5.4 -9.00 1003.4 1014.8 1018.0  718 1011.6 1737  0.1 13.2 13.8 -9.0 28.93  3.55 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 138  3.2  2769  23  5.2 1110  25  9.6  907  20.0  26.9 1605  12.8  544   5.4  22.8   8.7  40.9  21.0 1702   9.1  10.2   7.1 -9.00 1014.0 1014.5 1017.3  704 1011.6 1632  0.0 12.9 13.8 -9.0 29.08  3.60 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  16.8  15.6  15.0  14.3  15.7
20260506 140  2.3  2005  27  6.9 1601  27  9.4 1546  15.6  22.7 1235   8.0  541   8.5  20.6   2.6  64.9  44.0 1221  11.2  -9.0  -9.0 -9.00 1013.8 1017.1 1018.8    1 1015.4 1734  0.6 12.9 13.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 143  1.4  1238  29  3.7 1213  29  6.0 1213  18.7  27.4 1655   9.0  453   5.7  22.8   3.7  47.4  20.0 1316   9.3   8.5   6.0 -9.00 1008.8 1015.1 1018.4  707 1011.6 1836  0.6 13.0 13.8 -9.0 28.76  3.59 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 146  2.3  2016  29  4.9 1746  29  7.2 1601  17.6  26.0 1507   9.8  459   7.7  23.3   4.2  54.6  35.0 1424  10.6   8.0   5.6 -9.00 1009.0 1016.2 1018.3   44 1013.8 1723  1.3 12.8 13.8 -9.0 28.59  3.55 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 152  1.5  1258  11  3.3 1141  27  5.7 1017  16.4  23.5 1325   8.8  503   8.5  19.1   3.3  61.4  32.0 1040  11.2   7.6   5.3 -9.00 1005.6 1015.2 1017.8  641 1012.7 1542  0.0 12.8 13.8 -9.0 29.32  3.62 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 155  2.0  1702  11  5.3 1252  27  8.5 1843  16.9  23.9 1521   9.9  417   9.7  21.4   5.3  65.4  43.0 1522  12.1   7.4   5.2 -9.00 1012.4 1016.6 1018.8  717 1014.2 1849  0.0 12.3 13.8 -9.0 29.15  3.58 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 156  1.6  1358  23  4.1 1738  25  7.3 1843  18.0  26.8 1537  10.2  554   8.2  21.8   3.9  55.3  28.0 1523  10.9   7.7   5.4 -9.00 1007.1 1015.3 1017.7  648 1012.3 1727  0.8 12.6 13.8 -9.0 28.32  3.61 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 159  4.4  3789  23  7.8 1407  25 10.8 1258  17.0  21.2 1245  13.0  258   9.8  21.6   7.0  63.4  46.0 1558  12.2   8.4   5.9 -9.00 1007.9 1016.2 1018.2  624 1014.2 1843  0.0 12.1 13.8 -9.0 30.46  3.81 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  17.2  16.7  16.5  14.9  16.7
20260506 162  1.9  1629  25  4.7 1241  25  8.0 1150  16.6  22.1 1347  11.2  501  10.6  20.3   6.8  70.0  33.0 1328  12.8   7.2   5.0 -9.00 1012.5 1016.3 1018.3  622 1014.3 1740  0.0 12.0 13.7 -9.0 29.35  3.71 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 165  2.9  2518  25  5.0 1830  23  7.3 1343  16.8  22.4 1416  11.1  546   9.5  20.9   7.6  64.9  38.0 1658  11.9   7.5   5.2 -9.00 1011.3 1016.6 1018.2    1 1014.9 1710  0.8 13.0 13.7 -9.0 29.48  3.62 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  16.0  15.5  14.5  14.2  14.2
20260506 168  2.9  2515  23  5.6 1555  25  8.0 1503  16.4  20.9 1417  12.0  537  10.1  21.5   5.7  68.4  41.0 1612  12.4   7.1   5.0 -9.00 1009.3 1017.1 1018.9    2 1015.2 1817  0.0 12.9 13.7 -9.0 29.63  3.70 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  17.1  16.0  15.2  14.7  16.7
20260506 169  6.8  5854  16  8.1  104  18 10.2  139  15.2  21.8 1417  10.8  309  11.7  20.2  10.8  81.6  54.0 1503  13.8   6.6   4.6 -9.00 1007.1 1016.0 1017.3 1104 1014.2 2002  1.0 13.0 13.7 -9.0 29.81  3.69 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 170  1.8  1555  14  4.4 1523  14  7.2 1502  16.8  25.6 1526   8.9  548  10.2  22.0   9.4  69.3  37.0 1346  12.5   7.5   5.2 -9.00 1012.8 1017.0 1018.7   41 1015.1 1746  0.5 12.8 13.7 -9.0 29.38  3.68 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 172  3.0  2631  29  6.0 1625  27  8.9 1409  17.1  24.5 1506  11.5 2400   8.5  18.6   6.9  60.0  35.0 1510  11.1   8.1   5.7 -9.00 1009.7 1015.9 1017.7    1 1013.9 1715  0.8 13.2 13.8 -9.0 30.01  3.71 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 174  1.2  1003  18  3.6 1548  16  6.1 1646  14.2  24.5 1353   3.4  541   6.9  18.2   0.6  67.5  28.0 1220  10.2  -9.0  -9.0 -9.00  995.7 1015.3 1018.3  106 1012.4 1619  0.3 12.6 13.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 177  2.7  2303  20  6.2 1559  23  9.9 1403  16.5  23.1 1422   8.3  453   8.5  20.1   4.9  61.8  40.0 1425  11.1   7.6   5.3 -9.00 1011.5 1014.8 1016.4    1 1013.0 1834  1.1 12.9 13.9 -9.0 28.23  3.50 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 181  1.6  1341  25  4.6 1551  20  8.3 1601  15.3  25.4 1630   4.3  534   7.1  18.5  -0.7  61.4  38.0 1631  10.2   7.3   5.1 -9.00 1012.1 1016.1 1018.6  729 1013.3 1719  1.0 12.2 13.9 -9.0 27.87  3.58 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 184  2.4  2065  32  4.1 1721  34  6.3 1634  17.1  22.4 1554  12.0  452   9.0  23.2   6.7  59.5  44.0  808  11.8   7.1   4.9 -9.00 1013.8 1016.2 1017.8   18 1014.6 1819  0.0 12.9 13.7 -9.0 28.88  3.61 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  17.6  16.7  17.1  16.3  16.5
20260506 185  4.7  4089  16  7.4 1735  16  9.7 1730  16.3  20.0 1453  11.9  127  11.1  20.9  10.8  72.8  42.0 1006  13.3   7.0   4.9 -9.00 1008.1 1016.5 1018.4   16 1015.0 1721  1.1 12.7 13.6 -9.0 29.72  3.71 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 188  2.6  2258  18  3.8  951  20  5.4  924  17.6  21.4 1428  13.2  128  11.7  20.6   9.7  69.8  53.0 1429  13.8  -9.0  -9.0 -9.00 1014.8 1017.2 1019.0    1 1015.8 1821  0.0 13.0 13.7 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 189  1.5  1271   2  2.2 2328  23  4.4 1332  17.8  22.1 1445  12.8  536  10.2  20.2  10.5  62.1  49.0 1402  12.6   7.1   5.0 -9.00 1011.1 1017.3 1019.2   25 1015.8 1806  0.1 12.7 13.6 -9.0 29.58  3.68 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 192  0.9   812  23  2.8 1607  16  7.8 1654  15.2  23.9 1508   5.3  450   9.0  21.5   3.4  69.5  43.0 1403  11.6   6.7   4.7 -9.00 1013.2 1016.7 1019.3  732 1014.2 1807  0.0 11.9 13.8 -9.0 28.77  3.55 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 201  2.7  2343  25  5.9 1510  25 10.5 1338  15.4  20.8 1257   8.9  354   7.7  21.3   4.8  61.9  47.0 1346  10.6  -9.0  -9.0 -9.00 1010.6 1016.3 1018.3  734 1014.6 2400  2.0 12.1 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 202  1.3  1084  25  3.6 1511  27  6.8 1634  16.0  25.0 1530   6.6  459   7.0  23.0   2.0  58.8  32.0 1537  10.1  -9.0  -9.0 -9.00 1010.4 1016.1 1018.8  704 1013.3 1714  1.6 11.6 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 203  1.0   866  25  3.3 1418  25  7.1 1522  16.0  25.2 1533   5.4  527   8.1  22.2   2.8  63.0  36.0 1526  10.9  -9.0  -9.0 -9.00 1007.0 1016.5 1019.3  658 1013.7 1713  1.3 10.7 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 211  1.9  1648  18  4.4 1636  16 10.2 1633  15.2  23.2 1417   4.5  533   5.9  20.1  -1.4  57.5  38.0 1419   9.4  -9.0  -9.0 -9.00  991.1 1014.9 1019.0  701 1010.9 1746  2.5 10.9 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 212  1.0   905  25  3.2 1500  29  7.5 1458  15.2  24.8 1606   5.1  524   6.2  20.2   2.0  59.6  32.0 1616   9.5  -9.0  -9.0 -9.00  999.6 1016.2 1019.9  644 1012.6 1723  2.0 12.2 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 216  1.8  1547  29  3.6 1105   2  9.0 1100  16.2  22.8 1433   9.0  410   2.7  17.4   3.4  41.6  27.0  729   7.6   7.6   5.3 -9.00  932.7 1013.6 1016.9  515 1010.6 1524  0.8 11.0 13.9 -9.0 28.07  3.59 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 217  1.4  1231  18  4.8 1439  18  9.1 1257  14.7  25.4 1511   3.3  549   5.1  21.6   1.6  58.4  28.0 1523   8.9  -9.0  -9.0 -9.00  978.9 1015.5 1020.1  624 1011.4 1630  2.1 10.8 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 221  1.7  1434  23  5.2 1434  25  8.3 1619  13.9  23.6 1412   2.7  541   6.4  19.7  -0.5  66.1  31.0 1502   9.7  -9.0  -9.0 -9.00  984.7 1016.0 1019.6  613 1012.4 1749  1.5 12.6 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 226  1.0   840  27  3.4 1537  25  6.3 1528  15.0  24.6 1546   3.9  545   7.3  19.2  -1.1  64.8  36.0 1255  10.3  -9.0  -9.0 -9.00  996.0 1016.3 1019.3  714 1013.1 1725  0.8 12.2 13.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260506 232  1.0   824  14  2.9 1018  29  7.1 1637  15.1  25.2 1513   4.5  518   7.5  21.1   2.1  65.1  36.0 1539  10.4  -9.0  -9.0 -9.00 1006.4 1016.5 1019.0  721 1014.0 1719  0.6 12.5 13.9 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
