#START7777
#2345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123
# YYMMDD STN   WS    WR  WD   WS   WS  WD   WS   WS    TA    TA   TA    TA   TA    TD    TS    TG    HM    HM   HM    PV  EV_S  EV_L    FG     PA     PS     PS   PS     PS   PS   CA   SS   SS   SS    SI    SI   SI     RN     RN    RN     RN   RN     RN   RN     RN   RN     SD   SD     SD   SD    TE    TE    TE    TE    TE
#    KST  ID  AVG   DAY MAX  MAX  MAX INS  INS  INS   AVG   MAX  MAX   MIN  MIN   AVG   AVG   MIN   AVG   MIN  MIN   AVG               DUR    AVG    AVG    MAX  MAX    MIN  MIN  TOT  DAY  DUR  CMB   DAY   60M  60M    DAY    D99   DUR    60M  60M    10M  10M    POW  POW    NEW  NEW    MAX  MAX     5    10    15    30    50
#             m/s     m  16  m/s   TM  16  m/s   TM     C     C   TM     C   TM     C     C     C     %     %   TM   hPa    mm    mm    hr    hPa    hPa    hPa   TM    hPa   TM    %   hr   hr   hr         MAX   TM     mm     mm    hr     mm   TM     mm   TM     mm   TM     cm   TM     cm   TM     C     C     C     C     C
20260624 106  1.4  1190   7  2.8 1412  16  4.8  741  19.8  23.7 1338  16.8  110  17.1  26.7  15.5  85.1  72.0 1325  19.5   4.6   3.2 -9.00 1007.4 1012.1 1014.8    1 1010.1 2344  7.4  6.2 14.8 -9.0 23.08  3.11 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 108  2.3  2030   5  4.4 1451   5  8.8 1316  24.3  28.9 1734  19.2  559  13.7  25.2  14.6  52.5  42.0 1256  15.7   7.4   5.2 -9.00  998.6 1008.3 1010.8    3 1005.9 1917  5.4 10.7 14.8 -9.0 24.25  3.22 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  24.4  21.9  20.7  16.2  14.0
20260624 112  2.0  1748   9  3.8 1038  11  7.6  739  24.3  29.1 1704  19.9  451  14.4  26.6  14.8  55.1  38.0 1640  16.4   7.0   4.9 -9.00 1000.2 1008.1 1010.4  215 1005.8 1730  4.3 11.4 14.8 -9.0 23.97  2.94 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  23.6  21.8  15.4  18.9  13.8
20260624 114  1.8  1596  16  3.6 1940  27  8.7 1322  23.0  29.5 1429  16.1  516  13.7  27.7  12.5  57.3  38.0 1431  15.7   7.0   4.9 -9.00  991.3 1008.5 1011.7   41 1005.3 1706  6.0 11.3 14.7 -9.0 25.22  3.38 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 115  4.1  3523   5  6.6 1407   7 10.0 1449  19.4  22.3 1111  17.5  251  17.3  23.2  16.8  88.1  80.0 1123  19.8   3.7   2.6 -9.00  986.1 1011.7 1014.5   18 1009.8 1827  7.1  4.8 14.8 -9.0 17.65  2.81 1100    0.0    0.0  0.33    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  21.1  18.7  17.5  13.2  13.3
20260624 119  3.1  2712  14  5.4 1352   9  9.1 1109  23.4  27.6 1701  18.8  517  11.4  25.7  16.3  47.9  34.0 1413  13.5   8.0   5.6 -9.00 1003.5 1008.1 1010.7   33 1005.8 1658  5.0 10.4 14.7 -9.0 24.43  3.47 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  23.9  21.4  19.3  14.8  13.3
20260624 121  1.9  1627  11  4.2 1318  16  7.3 1324  20.8  29.7 1519  12.7  449  13.1  28.1  10.5  64.1  38.0 1526  15.1   6.9   4.8 -9.00  982.3 1009.8 1013.6   29 1006.5 1720  5.6  9.8 14.7 -9.0 24.57  3.15 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 127  1.9  1629   9  3.8  645   5  7.5  840  22.2  28.2 1517  15.3  408  12.4  24.7  13.3  55.5  37.0 1424  14.4   6.6   4.6 -9.00  995.0 1008.2 1011.4    1 1005.5 1703  7.0  6.7 14.7 -9.0 23.19  3.39 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 129  2.5  2177  11  5.1 1000   9  9.3 1043  22.4  26.8 1404  18.2  507  14.0  25.1  13.8  60.0  44.0 1345  16.0   6.2   4.3 -9.00 1005.0 1007.9 1010.1   37 1006.2 2357  5.0 10.0 14.7 -9.0 22.07  3.27 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  23.8  21.6  21.6  15.4  15.2
20260624 130  1.6  1409   7  3.5 1134   5  6.7 1508  19.9  22.3 1300  17.7    1  17.3  24.5  16.8  85.6  75.0 1152  19.8  -9.0  -9.0 -9.00 1006.2 1011.9 1014.6    1 1009.9 2354  9.5  3.0 14.7 -9.0 -9.00 -9.00   -9    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 131  2.9  2540  11  4.9 1134   9  8.9 1041  23.4  27.1 1348  19.7  512  12.8  23.9  17.3  52.3  42.0 1348  14.8   6.7   4.7 -9.00 1001.3 1008.0 1011.0    2 1006.3 1615  7.4  6.6 14.7 -9.0 21.20  2.95 1300   -9.0    0.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 133  3.6  3118  14  6.7  857  11 11.8  928  22.2  26.4 1436  18.6  515  14.6  24.3  15.6  63.0  51.0 1438  16.7   5.3   3.7 -9.00 1000.5 1008.3 1011.1    4 1006.5 1618  7.4  6.1 14.6 -9.0 19.14  2.45  900   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  24.9  23.6  21.6  17.6  16.1
20260624 135  3.8  3300   9  5.9 1023   9 10.6 1022  19.8  23.2 1534  17.3  334  14.5  22.9  17.5  72.1  58.0 1539  16.5   4.1   2.9 -9.00  980.8 1008.9 1011.8    1 1006.7 1643  9.3  1.2 14.6 -9.0 14.01  1.93 1000   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 136  2.3  1966  14  5.2 1225  14 10.0 1700  20.9  24.4 1038  17.7    1  14.7  23.9  16.8  68.5  55.0 1043  16.7   4.7   3.3 -9.00  994.5 1010.8 1013.6    8 1008.5 1711  9.1  1.8 14.7 -9.0 17.21  3.26 1000   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 137  1.0   891   2  1.9  145   2  5.4  206  21.5  25.7 1418  18.2  513  15.3  26.2  17.8  68.4  55.0 1420  17.4   4.0   2.8 -9.00  997.6 1008.7 1011.7    1 1006.4 1648  9.8  1.3 14.7 -9.0 15.96  2.10 1000   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 138  4.5  3887   5  6.2 1050   5  9.9 1216  20.5  22.1 1147  19.7  338  18.0  21.7  18.5  85.9  76.0 1201  20.6   2.8   2.0 -9.00 1009.2 1009.7 1012.5    1 1007.7 2357  9.3  1.6 14.6 -9.0 12.01  2.27 1100    0.4    5.5  3.83    0.4 2002    0.3 2052   -9.0   -9   -9.0   -9   -9.0   -9  22.4  20.2  18.9  16.4  15.8
20260624 140  2.3  2018   7  3.9   54   7  8.9   37  22.6  26.1 1421  19.6  429  15.9  22.7  16.7  66.6  57.0 1314  18.1  -9.0  -9.0 -9.00 1004.7 1007.9 1010.6    5 1006.2 1748  8.3  3.3 14.6 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 143  3.6  3117  11  6.2 1210   9  9.6 1204  20.8  23.0 1135  19.0    1  14.9  23.3  18.4  69.4  58.0 1132  17.0   3.7   2.6 -9.00 1002.4 1008.7 1011.4    1 1006.8 1736  9.0  0.0 14.6 -9.0 10.56  1.42 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 146  2.3  2017   9  5.0  902   9  8.7  854  22.6  26.9 1541  17.8  358  15.3  22.9  14.4  64.4  49.0 1543  17.4   4.6   3.2 -9.00 1000.0 1007.0 1009.5    1 1005.0 1617  8.5  2.5 14.6 -9.0 15.68  2.02 1500   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 152  2.9  2539   7  5.4  951  11 12.7  943  19.2  20.3  848  18.0  414  17.1  20.3  17.8  88.0  79.0  858  19.5   1.4   1.0 -9.00  999.5 1008.9 1011.9    1 1007.0 2349  9.8  0.0 14.6 -9.0  4.19  0.74  800    1.7   -9.0 14.27    1.0 1924    0.3 1936   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 155  2.8  2403   5  5.1 1059   7 10.7 1057  21.3  23.0 1025  18.9  339  17.0  22.2  18.3  76.8  66.0  948  19.3   2.5   1.7 -9.00 1003.8 1007.8 1010.2    1 1006.3 1652  9.6  0.2 14.5 -9.0  5.56  1.16  900    0.5   -9.0  3.98    0.4  241    0.2   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 156  2.8  2420   5  4.2 1331   5  7.7 1317  22.9  26.2 1503  20.5  540  17.2  28.1  19.2  70.4  63.0 1420  19.6   3.8   2.6 -9.00  998.3 1006.4 1008.4    1 1005.0 1736  8.9  0.3 14.5 -9.0 12.33  1.78 1400    0.0   -9.0  0.50    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 159  3.7  3156   7  5.3  334   7 13.2  553  20.4  22.6 1111  19.4 2338  17.4  20.7  17.1  83.6  73.0 1116  19.9   2.4   1.7 -9.00  999.3 1007.4 1009.8    1 1005.8 2400  9.9  0.0 14.5 -9.0  6.08  0.90 1100    0.1    0.1  7.53    0.1   -9    0.1   -9   -9.0   -9   -9.0   -9   -9.0   -9  22.8  22.1  21.1  16.8  17.1
20260624 162  2.3  1994   5  4.5 2253   2  8.2  732  20.4  22.5 1050  18.6  340  17.2  22.1  18.4  82.4  70.0 1052  19.6   2.6   1.8 -9.00 1003.0 1006.6 1008.9    1 1005.2 1514  9.5  0.0 14.5 -9.0  7.54  1.43 1400    1.0   -9.0 -9.00    0.8  301    0.3  314   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 165  2.1  1831   5  4.5 1332   5  7.2 1327  22.3  24.8 1311  19.1  510  18.0  23.3  18.0  77.3  66.0 1313  20.6   2.6   1.8 -9.00 1001.3 1006.5 1008.3   32 1004.7 1708  8.4  0.1 14.5 -9.0  8.44  1.26  900    0.0   -9.0  4.87    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  23.2  21.1  20.3  17.4  15.5
20260624 168  7.6  6605   9  9.8   32   9 17.8  451  21.3  22.9 1150  19.3  419  16.6  23.4  18.8  75.0  67.0 1113  18.9   4.7   3.3 -9.00  999.2 1006.8 1008.6    1 1005.2 1837  9.1  1.0 14.5 -9.0 10.86  2.31  900    0.0    0.0  1.07    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  23.5  22.5  20.5  17.4  16.7
20260624 169  4.8  4117   7  7.1  249   5 10.7  550  20.3  22.9 1412  18.1  340  17.2  23.7  20.1  82.9  70.0 1706  19.6   2.8   2.0 -9.00  997.9 1006.6 1008.2    1 1005.2 1714  9.5  0.1 14.5 -9.0  8.63  1.46 1300    0.0   -9.0  2.52    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 170  3.4  2911  11  5.7 1437   9 10.4  302  22.2  24.9 1434  20.4  554  17.8  22.5  19.6  76.5  67.0 1213  20.3   2.8   1.9 -9.00 1002.3 1006.4 1008.2   11 1004.9 1430  9.3  0.0 14.5 -9.0  7.84  1.05 1100    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 172  3.0  2602   5  4.6   52   5  6.8  455  22.8  26.1 1342  19.3  519  16.3  23.0  18.5  67.3  54.0 1331  18.5   3.9   2.7 -9.00 1000.2 1006.2 1008.3   27 1004.3 1723  8.8  0.5 14.5 -9.0 11.65  2.13 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 174  1.4  1244  14  4.4  926  14  7.4 1354  20.8  23.6  923  17.8  459  16.0  22.8  18.7  75.1  57.0  928  18.2  -9.0  -9.0 -9.00  986.4 1005.3 1007.2    1 1003.7 1753  9.1  0.2 14.5 -9.0 -9.00 -9.00   -9    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 177  3.0  2568   5  6.1  835   5 10.1  831  22.3  26.4 1314  18.0  447  14.9  24.8  15.4  64.1  50.0 1307  16.9   6.0   4.2 -9.00 1003.5 1006.7 1009.2   46 1005.2 1636  5.8  8.7 14.7 -9.0 21.81  3.27 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 181  2.9  2466  11  6.1  845  11 10.4  837  22.1  26.8 1346  16.7  528  13.9  26.0  13.3  60.3  47.0 1635  15.9   5.8   4.1 -9.00 1004.7 1008.6 1011.5    2 1006.8 1616  7.4  7.0 14.7 -9.0 21.15  2.96 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 184  4.0  3477   7  7.4 1934   9 12.9 1926  20.2  20.9 1325  19.4  442  18.6  20.6  19.3  90.9  89.0  837  21.4   1.1   0.8 -9.00 1002.7 1005.1 1006.9  103 1003.4 1636 10.0  0.0 14.4 -9.0  1.91  0.34 1300   41.0   37.0 23.50    4.9 1059    1.5 1008   -9.0   -9   -9.0   -9   -9.0   -9  23.9  23.5  23.0  19.9  17.1
20260624 185  3.7  3238   7  7.9 1915   7 12.2 1924  20.6  22.8 1335  19.9 1843  19.5  22.9  19.3  93.9  86.0  700  22.7   1.9   1.3 -9.00  995.6 1003.8 1005.3   55 1002.3 1925  9.4  0.0 14.4 -9.0  6.89  1.32 1300   22.9   -9.0 -9.00    7.2  933    1.8 1112   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 188  4.8  4133   5  7.5  518   5 14.9  508  21.0  21.6 1825  20.2  227  20.2  20.8  19.8  95.5  90.0  933  23.6  -9.0  -9.0 -9.00 1002.8 1005.2 1006.9  838 1003.5 1707  9.4  0.0 14.4 -9.0 -9.00 -9.00   -9   44.0   -9.0 -9.00   16.6 1202    6.5 1206   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 189  3.5  3037   7  5.0  558   9 11.2 2014  21.6  22.6 2256  20.9  827  19.8  21.5  20.1  90.1  83.0   54  23.1   1.5   1.1 -9.00  998.6 1004.6 1006.4  951 1002.4 2015  9.9  0.0 14.4 -9.0  5.02  0.87 1300   47.3   47.3 10.92   20.1 1457    4.9 1534   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 192  1.3  1080  36  2.8  850  32  5.9 2045  20.6  23.8  917  18.1 2327  16.8  23.6  17.7  79.1  65.0  937  19.1   2.1   1.5 -9.00 1004.6 1008.0 1010.2    1 1006.4 1627  9.3  1.1 14.5 -9.0  6.95  1.71  900    0.3    0.3 -9.00    0.2   -9    0.1   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 201  1.2  1040   9  2.7 1054   5  5.3 1028  21.8  27.2 1625  16.7  433  15.3  24.0  12.6  68.6  46.0 1325  17.4  -9.0  -9.0 -9.00 1003.6 1009.1 1011.2    1 1006.9 1835  4.5  8.8 14.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 202  1.6  1350  18  3.4 1216  18  5.7 1215  22.6  28.2 1410  16.3  530  13.7  26.7  13.4  59.1  39.0 1408  15.7  -9.0  -9.0 -9.00 1003.4 1008.9 1011.7   18 1006.4 1703  6.1 10.2 14.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 203  1.1   983  14  3.0 1917   7  5.3  944  22.5  28.5 1340  14.8  527  15.2  25.8  13.5  65.4  44.0 1638  17.3  -9.0  -9.0 -9.00 1000.1 1009.3 1012.0    1 1006.6 1650  6.8  8.4 14.7 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 211  2.0  1693   2  4.2 1159   2  8.4 1152  19.4  25.6 1209  13.5  512  13.1  24.2  11.1  69.3  44.0 1230  15.1  -9.0  -9.0 -9.00  986.9 1010.2 1013.6    1 1007.6 1704  5.4  8.4 14.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 212  1.3  1155   7  3.3 1824   5  6.8 1653  21.6  29.0 1423  13.9  536  13.1  24.9  12.7  61.0  37.0 1440  15.1  -9.0  -9.0 -9.00  993.3 1009.5 1012.7   24 1006.4 1649  5.1 11.0 14.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 216  1.6  1407   7  3.8 1342   5  6.9 1226  16.8  21.8 1441  13.6  159  12.1  22.1  14.5  75.3  52.0 1517  14.2   4.7   3.3 -9.00  930.5 1011.1 1014.9    1 1008.9 1546  9.1  5.8 14.7 -9.0 21.68  3.25 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 217  1.8  1592  36  4.4 1000  36  8.3 1300  18.8  26.5 1350  12.1  436  12.2  27.7  12.5  68.0  42.0 1346  14.3  -9.0  -9.0 -9.00  974.9 1010.8 1014.9   52 1008.3 1700  5.5  8.6 14.8 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 221  2.2  1882   5  3.9  712  18  6.8 1408  20.4  26.3 1507  13.7  516  13.0  26.3  12.1  63.6  46.0 1504  15.0  -9.0  -9.0 -9.00  979.0 1009.3 1012.9   24 1006.3 1709  6.6 10.3 14.7 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 226  2.0  1702  14  3.3 1040   9  8.2 1037  20.7  23.9 1444  18.2  518  14.3  22.8  15.5  67.3  57.0 1352  16.3  -9.0  -9.0 -9.00  989.3 1009.0 1011.9   22 1006.9 1633  8.0  2.4 14.7 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 232  3.4  2924  11  6.1  912  11 10.6  903  22.2  25.9 1342  17.3  519  13.9  24.0  14.8  60.3  47.0 1351  15.9  -9.0  -9.0 -9.00  999.1 1008.9 1011.9    4 1007.1 1619  7.0  7.7 14.7 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260624 235  2.1  1806   7  4.0   12  11  8.8   50  22.9  27.8 1325  19.1  514  15.3  24.3  15.8  62.8  46.0 1342  17.4   5.1   3.6 -9.00 1005.5 1006.7 1009.0    1 1005.4 1719  7.3  6.8 14.6 -9.0 18.93  2.67 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
