#START7777
#2345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123
# YYMMDD STN   WS    WR  WD   WS   WS  WD   WS   WS    TA    TA   TA    TA   TA    TD    TS    TG    HM    HM   HM    PV  EV_S  EV_L    FG     PA     PS     PS   PS     PS   PS   CA   SS   SS   SS    SI    SI   SI     RN     RN    RN     RN   RN     RN   RN     RN   RN     SD   SD     SD   SD    TE    TE    TE    TE    TE
#    KST  ID  AVG   DAY MAX  MAX  MAX INS  INS  INS   AVG   MAX  MAX   MIN  MIN   AVG   AVG   MIN   AVG   MIN  MIN   AVG               DUR    AVG    AVG    MAX  MAX    MIN  MIN  TOT  DAY  DUR  CMB   DAY   60M  60M    DAY    D99   DUR    60M  60M    10M  10M    POW  POW    NEW  NEW    MAX  MAX     5    10    15    30    50
#             m/s     m  16  m/s   TM  16  m/s   TM     C     C   TM     C   TM     C     C     C     %     %   TM   hPa    mm    mm    hr    hPa    hPa    hPa   TM    hPa   TM    %   hr   hr   hr         MAX   TM     mm     mm    hr     mm   TM     mm   TM     mm   TM     cm   TM     cm   TM     C     C     C     C     C
20260530 106  4.7  4101  27  6.8 2014  29 13.9 2131  28.3  33.6 1351  21.4  556   7.0  32.6  15.7  27.1  18.0 1234  10.0  17.0  11.9 -9.00 1002.4 1007.0 1009.0 2333 1005.7 1615  0.0 12.8 14.5 -9.0 30.55  3.61 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 108  2.3  1999  20  5.5 1613  27  9.5 1546  22.5  29.0 1453  15.8  525  13.6  25.2  13.5  59.3  38.0 1558  15.6   9.4   6.6 -9.00 1000.5 1010.4 1012.5 2324 1008.8 1611  0.0 13.5 14.6 -9.0 30.84  3.66 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  21.4  18.6  17.5  14.3  13.6
20260530 112  2.6  2253  20  5.0 1521  20  7.9 1415  20.0  24.1 1657  15.7  506  15.3  23.8  11.5  75.4  58.0 1333  17.4   7.4   5.2 -9.00 1002.5 1010.5 1012.3 2318 1009.0  254  0.0 13.5 14.5 -9.0 30.03  3.56 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  20.4  18.5  13.5  16.0  13.4
20260530 114  1.2  1057  29  3.6 1248  32  6.8 1240  22.4  30.2 1506  13.8  446  12.4  27.5   8.3  56.6  27.0 1826  14.4   8.7   6.1 -9.00  993.0 1010.3 1012.5 2354 1007.8 1653  0.0 13.5 14.5 -9.0 30.11  3.58 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 115  6.5  5580  29  9.1  331  23 15.0 2001  25.6  28.1 1245  20.4    1   7.9  28.7  17.9  33.0  22.0 1004  10.7  16.2  11.3 -9.00  982.2 1007.1 1009.4 2320 1005.3  322  0.0 13.1 14.5 -9.0 29.04  3.48 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  19.0  15.9  15.0  12.3  13.1
20260530 119  1.9  1659  25  4.3 1240  25  7.1 1623  21.1  28.7 1533  13.4  429  14.0  29.5   9.9  67.4  39.0 1508  16.0   8.3   5.8 -9.00 1005.9 1010.5 1012.6 2334 1008.9 1612  0.0 13.1 14.5 -9.0 29.81  3.56 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  21.0  18.2  15.9  12.7  12.5
20260530 121  1.4  1245  32  6.5 1509  34 12.6 1456  20.9  30.4 1347  10.8  524  10.7  28.2   8.0  58.9  21.0 1423  12.9   9.4   6.6 -9.00  982.9 1010.5 1013.2 2342 1007.7 1503  0.0 12.9 14.5 -9.0 30.20  3.61 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 127  1.5  1264  25  4.4 1413  25  8.4 1514  21.5  31.2 1505  11.4  523  10.5  25.1  10.0  54.8  23.0 1515  12.7   9.6   6.7 -9.00  996.6 1009.8 1011.9 2358 1007.7 1629  0.0 12.6 14.5 -9.0 30.62  3.65 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 129  2.0  1694  20  4.1 1517  18  6.3 1253  20.1  26.4 1415  13.8  445  15.8  26.4  10.2  79.1  52.0 1425  18.0   7.5   5.3 -9.00 1008.4 1011.3 1012.9 2346 1009.9  219  0.0 13.2 14.5 -9.0 30.00  3.61 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  20.8  18.1  18.0  13.7  14.7
20260530 130  2.0  1727  32  4.0 1538  29  7.9 1601  25.7  33.2 1529  19.1  500  10.3  27.8  13.0  39.3  22.0 1549  12.6  -9.0  -9.0 -9.00 1002.2 1007.8 1009.7 2339 1006.2 1648  0.0 13.9 14.5 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 131  1.4  1171  29  2.9 1551  27  6.5 1549  23.8  31.5 1458  16.0  513  11.4  25.2  12.4  48.3  24.0 1550  13.5   9.6   6.7 -9.00 1003.6 1010.4 1012.3 2352 1008.6 1633  0.0 13.3 14.5 -9.0 31.93  4.16 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 133  1.6  1375  32  4.1 1340  34  6.7 1334  22.4  30.0 1457  13.4  531  13.1  24.5  11.0  59.3  26.0 1332  15.1   8.8   6.2 -9.00 1003.2 1011.0 1012.9 2346 1009.4 1644  0.0 13.9 14.4 -9.0 30.43  3.63 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  22.4  20.7  18.6  15.6  15.7
20260530 135  2.1  1853  27  5.5 1304  27  9.9 1304  21.1  28.7 1429  12.1  459  10.7  23.4  10.3  55.1  28.0 1545  12.9   9.7   6.8 -9.00  982.4 1010.4 1012.8 2336 1008.5 1652  0.3 13.1 14.4 -9.0 31.27  3.73 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 136  1.4  1174  29  3.9 1507  32  8.0 1504  22.4  31.1 1421  12.5  456  11.1  29.9  10.4  52.9  22.0 1510  13.2   9.4   6.6 -9.00  994.4 1010.6 1012.7 2340 1008.5 1643  0.0 13.2 14.5 -9.0 31.00  3.69 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 137  1.7  1460  25  3.5 1308  27  8.1 1304  23.8  31.1 1603  15.8  559  12.2  27.5  12.1  50.1  29.0 1434  14.3   9.3   6.5 -9.00  998.2 1009.3 1011.3 2348 1007.6 1600  0.1 13.7 14.4 -9.0 30.89  3.66 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 138  2.8  2437  23  5.0  957  27  8.3 1454  26.0  31.9 1533  19.2  530   8.6  28.8  15.2  34.9  20.0 1314  11.2  12.1   8.5 -9.00 1008.0 1008.5 1010.5 2355 1006.9 1640  0.6 13.5 14.4 -9.0 30.56  3.66 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  20.7  17.9  16.9  15.3  15.7
20260530 140  2.2  1861  29  5.1 1235  29  6.2 1229  20.4  26.1 1459  13.8  502  15.5  25.1  10.6  75.9  49.0 1450  17.7  -9.0  -9.0 -9.00 1009.1 1012.4 1013.8 2258 1011.1  204  0.1 13.3 14.4 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 143  1.7  1508  29  3.7 1759  29  7.5 1327  24.3  31.7 1525  15.3  532   9.1  28.3  11.3  42.6  20.0 1242  11.6  10.7   7.5 -9.00 1003.2 1009.4 1011.5 2355 1007.5 1616  1.0 13.6 14.4 -9.0 30.70  3.63 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 146  1.8  1530  27  4.2 1505  29  6.4 1405  22.1  29.6 1429  13.8  456  13.0  24.6  11.0  59.3  29.0 1417  15.0   9.0   6.3 -9.00 1004.6 1011.5 1013.2 2342 1010.1 1622  0.8 13.3 14.4 -9.0 30.21  3.64 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 152  1.8  1554   7  3.9 1136   7  8.8 1204  23.9  30.7 1417  16.9    1  10.0  24.4  13.1  43.5  19.0 1252  12.4   9.8   6.9 -9.00  999.5 1008.8 1010.6 2328 1007.4 1416  2.8 12.8 14.4 -9.0 29.89  3.71 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 155  1.3  1138   7  4.8 1113  11  8.2 1115  23.9  31.4 1411  15.8  458  12.5  27.3  11.8  54.8  23.0 1243  14.7   8.7   6.1 -9.00 1006.0 1010.0 1011.7 2303 1008.3 1650  2.9 11.6 14.3 -9.0 28.65  3.75 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 156  1.1   993  36  2.7 1357  25  5.7 1639  22.8  30.4 1346  15.2  545  12.2  26.1   9.6  55.6  27.0 1409  14.3   8.5   5.9 -9.00 1002.5 1010.6 1012.1 2352 1008.8 1619  1.6 12.9 14.3 -9.0 32.75  3.73 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 159  2.9  2527  23  6.2 1320   7  9.7  654  23.7  30.7 1249  18.8  400  13.7  25.6  12.3  55.8  25.0 1250  15.8   9.1   6.4 -9.00 1001.2 1009.2 1010.8 2329 1008.0 1708  3.3 10.7 14.3 -9.0 29.12  3.78 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  21.7  19.6  18.7  15.7  16.7
20260530 162  1.5  1259  25  3.9 1343  25  7.7 1524  22.3  29.4 1450  16.0  522  13.4  27.3  12.6  62.8  25.0 1459  15.6   7.7   5.4 -9.00 1005.9 1009.6 1011.1 2336 1008.2 1612  2.9 10.4 14.3 -9.0 27.96  3.62 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 165  2.0  1699  27  4.4 1308  25  5.2 1306  20.6  25.4 1609  16.3  524  16.0  22.9  11.8  76.8  54.0 1156  18.2   6.5   4.5 -9.00 1007.0 1012.2 1013.4 2302 1011.0 1758  1.8 11.7 14.3 -9.0 28.28  3.62 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  21.2  19.8  17.8  15.8  14.8
20260530 168  3.0  2609  25  6.9 1401  27  9.9 1430  23.3  29.3 1517  17.6  544  11.8  26.6  15.7  49.5  28.0 1427  14.0   8.9   6.2 -9.00 1003.1 1010.7 1012.1 2310 1009.3 1621  1.9 11.3 14.3 -9.0 27.80  3.63 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  22.4  19.7  17.9  16.0  16.6
20260530 169  3.6  3140  32  7.0   36  34 10.1  330  21.7  26.1 1456  17.2    8  13.9  28.4  14.6  62.0  48.0 1047  15.9   7.9   5.5 -9.00 1003.4 1012.0 1013.2 2249 1010.8  332  2.4 13.3 14.3 -9.0 27.95  3.32 1400   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 170  1.6  1396  25  3.6 1735  32  6.7 1403  22.4  29.4 1218  15.3  534  14.2  23.6  11.1  61.5  35.0 1303  16.2   6.9   4.8 -9.00 1007.7 1011.8 1012.9 2257 1010.4 1702  3.6  9.7 14.3 -9.0 24.92  3.54 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 172  1.6  1381  27  4.9 1636  29  6.7 1207  20.8  28.3 1544  13.2  521  14.0  23.3   9.5  70.1  34.0 1607  16.1   8.1   5.6 -9.00 1005.4 1011.4 1012.8 2234 1010.0 1718  1.4 13.6 14.4 -9.0 30.67  3.66 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 174  1.5  1289  32  4.4 1122  32  9.4 1252  19.8  28.8 1338   9.9  556   9.9  22.6   9.2  58.6  22.0 1339  12.2  -9.0  -9.0 -9.00  990.8 1009.9 1011.9 2256 1007.5 1624  2.5 11.8 14.3 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 177  2.7  2365  18  5.3 2200  20  7.8 2153  21.7  29.0 1518  14.1  458  14.9  26.8  12.5  68.1  43.0 1521  17.0   8.3   5.8 -9.00 1006.4 1009.6 1011.4 2319 1008.5  248  0.0 13.6 14.5 -9.0 30.45  3.62 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 181  1.7  1506  32  4.4 1611  32  7.1 1527  21.3  30.3 1508  12.3  507  12.6  23.7   7.8  62.6  25.0 1531  14.7   8.2   5.7 -9.00 1007.1 1011.0 1013.0 2349 1009.4 1608  0.0 13.6 14.5 -9.0 30.84  3.65 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 184  2.3  2018  32  4.6 1554  34  6.9 1553  22.4  27.0 1224  18.2  404  10.9  26.6  11.4  49.1  33.0 1130  13.2   7.0   4.9 -9.00 1009.6 1012.0 1013.2 2243 1010.9  238  3.4  7.6 14.2 -9.0 22.57  3.59 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  22.5  19.9  20.2  18.3  16.5
20260530 185  4.7  4040  32  7.1 1529  34  9.0  320  19.7  22.5 1121  17.7  441  15.5  23.3  15.8  77.1  60.0  914  17.6   5.8   4.1 -9.00 1003.9 1012.3 1013.6 2230 1011.2  403  4.3  6.8 14.2 -9.0 23.32  3.63 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 188  2.8  2392  27  5.5  718  27  9.3  902  24.0  30.2 1250  18.2  340   9.7  22.1  12.4  41.6  24.0 1351  12.1  -9.0  -9.0 -9.00 1009.5 1011.9 1013.3 2301 1010.5  212  3.4  8.3 14.2 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 189  1.4  1180  20  3.4 1107   5  5.1  145  23.6  29.9 1347  18.2  451  10.6  24.6  15.2  45.4  29.0 1018  13.0   8.0   5.6 -9.00 1005.9 1011.8 1013.2 2242 1010.6  142  3.4  8.2 14.2 -9.0 25.41  3.61 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 192  0.7   630  18  2.4 1523  29  4.9 1454  21.3  30.8 1414  12.8  521  13.3  29.1  10.3  66.8  23.0 1408  15.4   7.7   5.4 -9.00 1007.0 1010.4 1012.3 2254 1008.5 1645  2.1 12.4 14.3 -9.0 29.12  3.71 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 201  2.5  2151  27  5.7 1515  27  9.9 1511  19.1  23.9 1422  12.3  505  14.5  24.3   7.9  76.3  57.0 1334  16.5  -9.0  -9.0 -9.00 1005.4 1011.0 1012.7 2213 1009.6  229  0.0 12.6 14.6 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 202  1.4  1209  25  3.8 1626  25  7.3 1622  21.7  30.2 1517  13.5  556  12.9  28.7  10.0  61.6  30.0 1605  14.9  -9.0  -9.0 -9.00 1005.1 1010.6 1012.5 2318 1008.7 1548  0.0 12.6 14.5 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 203  1.2   996  23  2.9 1359  25  6.9 1414  21.9  30.2 1609  12.6  534  14.2  28.0  10.6  65.1  35.0 1604  16.2  -9.0  -9.0 -9.00 1001.7 1011.0 1013.1 2334 1009.1 1630  0.0 10.7 14.5 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 211  1.6  1389  20  5.0 1435  20 10.6 1440  20.7  29.5 1535  11.3  504  10.9  26.1   6.4  58.6  31.0 1414  13.1  -9.0  -9.0 -9.00  986.0 1009.2 1012.3 2359 1006.0 1601  0.0 11.8 14.6 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 212  1.1   987  29  4.0 1716  27  7.8 1546  21.6  30.9 1543  12.3  504  11.0  27.2   9.5  57.0  20.0 1603  13.2  -9.0  -9.0 -9.00  994.3 1010.5 1012.9 2312 1007.9 1555  0.0 12.9 14.6 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 216  1.6  1381  32  3.7  848  32  9.1 1135  21.7  27.8 1428  11.9  446   5.8  23.0   9.6  37.3  23.0 1548   9.2   9.1   6.4 -9.00  929.5 1008.5 1011.5 2341 1005.9 1428  0.0 12.2 14.5 -9.0 30.25  3.68 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 217  1.4  1200  18  4.6 1159  29  9.1 1454  20.3  30.9 1308  10.1  512   9.1  28.4   9.2  55.5  21.0 1248  11.6  -9.0  -9.0 -9.00  974.5 1010.2 1013.5 2349 1006.9 1542  0.0 11.2 14.5 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 221  1.6  1384  23  4.9 1312  25  9.0 1529  19.9  29.0 1518  10.5  458  11.1  26.1   7.9  63.5  27.0 1557  13.3  -9.0  -9.0 -9.00  980.1 1010.5 1013.1 2358 1007.9 1703  0.0 13.4 14.5 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 226  0.9   814  27  3.0 1759  29  6.0 1556  20.2  29.3 1453  10.8  529  11.8  23.6   6.2  64.9  32.0 1313  13.9  -9.0  -9.0 -9.00  991.3 1011.1 1013.3 2350 1009.1 1641  0.1 12.8 14.5 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260530 232  1.1   937  25  3.6 1407  23  6.8 1331  20.6  29.8 1522  11.2  452  13.1  25.6   9.3  68.5  29.0 1324  15.2  -9.0  -9.0 -9.00 1001.6 1011.4 1013.3 2354 1009.8 1559  0.0 13.2 14.5 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
