"시도","시군","시설개수","유역면적(ha)","수혜면적(ha)","유효저수량(ha)","저수율","평년","대비","단계"
"전남","담양군","47","17357","10353","98416.60","52.2","66.6","78.4","관심"
"전남","곡성군","47","9881","2828","15349.20","91.5","67.6","135.4","관심"
"전남","구례군","49","29202","2682","15486.40","92.7","83.1","111.6","관심"
"전남","고흥군","46","15068","4095","23392.40","87","80.1","108.6","관심"
"전남","보성군","25","8146","3063","23264.10","81.7","85.1","96","관심"
"전남","화순군","41","15859","4101","28526.30","94.2","68.1","138.3","관심"
"전남","장흥군","34","10818","3492","22932.40","93","73.8","126","관심"
"전남","강진군","27","11752","4015","30609","81.1","69.7","116.4","관심"
"전남","해남군","79","16208","5977","36264","82.5","71.4","115.5","관심"
"전남","영암군","139","14977","2171","23078.80","76","70.7","107.5","관심"
"전남","무안군","50","5841","802","8207.60","88.7","74.6","118.9","관심"
"전남","함평군","36","11245","1891","16095.20","93.7","71.5","131","관심"
"전남","영광군","41","11390","5309","26775.40","86.7","70.4","123.2","관심"
"전남","장성군","50","25066","12563","123717.50","69.5","65.4","106.3","관심"
"전남","완도군","9","2294","517","3280.20","94.1","77.4","121.6","관심"
"전남","진도군","34","7638","2322","13582","85.4","77.8","109.8","관심"
"전남","신안군","29","3741","1057","6959.90","86.2","76.1","113.3","관심"
"경북","포항시","55","36715","4581","37283","89.8","79.2","113.4","관심"
"경북","경주시","78","46265","7635","69336.60","68.4","70.6","96.9","관심"
"경북","김천시","8","4996","1064","6707.60","91.1","88","103.5","관심"
"경북","안동시","17","4787","951","7827.40","99.2","66.4","149.4","관심"
"경북","구미시","23","9429","2000","15534","90.6","78.2","115.9","관심"
"경북","영주시","7","9530","2194","14770.50","92.5","81.4","113.6","관심"
"경북","영천시","93","17815","2009","20526.80","92.9","74.9","124","관심"
"경북","상주시","24","25307","3928","27630.70","99.3","77.1","128.8","관심"
"경북","문경시","14","15568","4240","33721.70","95.9","89.7","106.9","관심"
"경북","경산시","25","18144","1614","17394.60","82.1","74.9","109.6","관심"
"경북","군위군","18","3643","563","3147.10","90.3","83.5","108.1","관심"
"경북","의성군","52","13290","2971","25837.70","80.5","56.7","142","관심"
"경북","청송군","38","15686","1113","13620.70","94.4","60.2","156.8","관심"
"경북","영양군","25","4729","958","7777.50","81.3","93.4","87","관심"
"경북","영덕군","26","12392","2665","19385.70","99.2","72.4","137","관심"
"경북","청도군","19","5905","1339","8912.80","75.7","81.8","92.5","관심"
"경북","고령군","37","5755","950","8402.90","83.3","56.7","146.9","관심"
"경북","성주군","7","19487","4058","36517.80","83.4","68.5","121.8","관심"
"경북","칠곡군","34","10661","1451","10542.80","89.9","85.5","105.1","관심"
"경북","예천군","43","6817","1188","9012.40","98.3","72.9","134.8","관심"
"경북","봉화군","5","6130","850","11926.40","87.9","43.6","201.6","관심"
"경북","울진군","6","10167","501","5011.70","90.5","68.2","132.7","관심"
"경북","울릉군","0","0","0","0","0","0","100","관심"
"경남","창원시","15","13191","2766","22833.60","94.5","67.2","140.6","관심"
"경남","진주시","38","6386","1899","17866.70","68.7","68.2","100.7","관심"
"경남","통영시","3","752","162","737.2","98.4","86.1","114.3","관심"
"경남","사천시","70","12028","2186","16682.90","85.9","83.9","102.4","관심"
"경남","김해시","6","802","241","2290.70","59.3","52.4","113.2","관심"
"경남","밀양시","38","12853","2762","14545.90","74.2","76.8","96.6","관심"
"경남","거제시","7","3665","583","2206.70","99.9","92.2","108.4","관심"
"경남","양산시","3","1553","340","970.1","76.2","92.6","82.3","관심"
"경남","의령군","39","8120","1749","15110.50","74","72.6","101.9","관심"
"경남","함안군","16","5474","1319","6083.40","96.7","66.6","145.2","관심"
"경남","창녕군","47","15644","2139","12318.40","78.2","74.8","104.5","관심"
"경남","고성군","36","10576","2945","19384.50","91.7","81.1","113.1","관심"
"경남","남해군","48","5461","1508","9855.10","95.7","81.2","117.9","관심"
"경남","하동군","22","11979","4202","41060.80","61.7","73.2","84.3","관심"
"경남","산청군","35","16124","1662","17952","91.4","84.7","107.9","관심"
"경남","함양군","13","9760","2016","13432.70","98","62.8","156.1","관심"
"경남","거창군","43","11986","3244","21510.50","77.7","70.1","110.8","관심"
"경남","합천군","81","9483","1922","16275.60","81.8","73.2","111.7","관심"
"제주","제주시","3","2403","0","985","82","51.3","159.8","관심"
"제주","서귀포시","1","9939","400","1050","60","60","100","관심"
