"시도","시군","시설개수","유역면적(ha)","수혜면적(ha)","유효저수량(ha)","저수율","평년","대비","단계"
"강원","춘천시","7","5403","838","8450","76.4","69.2","110.4","정상"
"강원","원주시","16","18703","1565","11845","89.6","71.7","125","정상"
"강원","강릉시","11","26163","2431","25255","92.4","78.2","118.2","정상"
"강원","동해시","0","0","0","0","0","0","100","정상"
"강원","태백시","0","0","0","0","0","0","100","정상"
"강원","속초시","1","134","0","6.5","100","84.8","117.9","정상"
"강원","삼척시","3","2615","178","1331","100","93.5","107","정상"
"강원","홍천군","15","8917","1184","10878","93.6","72","130","정상"
"강원","횡성군","6","2982","488","3452","94","79.3","118.5","정상"
"강원","영월군","0","0","0","0","0","0","100","정상"
"강원","평창군","2","2610","272","1138","99.8","90.5","110.3","정상"
"강원","정선군","0","0","0","0","0","0","100","정상"
"강원","철원군","8","15347","4115","33386","77.1","80","96.4","정상"
"강원","화천군","0","0","0","0","0","0","100","정상"
"강원","양구군","2","1600","294","2160","97.1","83.3","116.6","정상"
"강원","인제군","0","0","0","0","0","0","100","정상"
"강원","고성군","5","6695","1590","11228","94.7","75","126.3","정상"
"강원","양양군","2","2358","452","2941","100","86.5","115.6","정상"
"충북","청주시","16","7979","2278","14126","69","71.9","96","정상"
"충북","충주시","20","10987","2991","22001","56.4","69.2","81.5","정상"
"충북","제천시","16","7544","914","5259","80","86.6","92.4","정상"
"충북","보은군","17","11802","3212","26867","81.7","53.3","153.3","정상"
"충북","옥천군","27","8975","1831","13152","87","74","117.6","정상"
"충북","영동군","18","8054","1148","8351","94","66.4","141.6","정상"
"충북","증평군","6","1368","476","3116","58.8","44.8","131.3","정상"
"충북","진천군","12","29532","7017","54058","55.3","67.9","81.4","정상"
"충북","괴산군","19","7401","2186","14644","83.8","73.4","114.2","정상"
"충북","음성군","30","11563","4087","31453","57.2","76.6","74.7","정상"
"충북","단양군","1","220","54","209","88.9","89.3","99.6","정상"
"충남","천안시","20","8281","2323","11580","82.4","73.8","111.7","정상"
"충남","공주시","12","7962","2272","19350","64.5","60.7","106.3","정상"
"충남","보령시","30","13115","4375","30029","61.9","67.1","92.3","정상"
"충남","아산시","18","15448","4906","25788","85","76.6","111","정상"
"충남","서산시","16","12460","4801","28670","76.1","72.2","105.4","정상"
"충남","논산시","26","24564","6407","38123","86.6","60.6","142.9","정상"
"충남","계룡시","0","0","0","0","0","0","100","정상"
"충남","당진시","10","6222","1088","5582","79.6","78","102.1","정상"
"충남","금산군","9","3442","685","5557","97.6","63.4","153.9","정상"
"충남","부여군","10","7876","3260","20966","68.1","64.8","104.9","정상"
"충남","서천군","7","9262","5336","25398","57.1","65.7","86.9","정상"
"충남","청양군","27","8139","3331","23409","70.3","69.2","101.6","정상"
"충남","홍성군","9","7372","1802","10429","67.3","67.2","100.1","정상"
"충남","예산군","13","42751","8659","59874","75","60.9","123.2","정상"
"충남","태안군","18","4773","1695","8995","89.3","79.1","112.9","정상"
"전북","전주시","6","12716","822","3860","78.2","60.8","128.6","정상"
"전북","군산시","25","2117","4682","24288","81.7","65.7","124.4","정상"
"전북","익산시","27","4490","1806","6802","81","67","120.9","정상"
"전북","정읍시","28","8901","2924","27426","85.4","54.9","155.6","정상"
"전북","남원시","76","8406","2195","15841","85.9","63.8","134.6","정상"
"전북","김제시","22","6177","2066","21027","81.7","61","133.9","정상"
"전북","완주군","39","42692","20305","114091","61.9","56.6","109.4","정상"
"전북","진안군","24","6951","1109","13562","85.2","44.9","189.8","정상"
"전북","무주군","9","8140","1125","9146","91.1","56.9","160.1","정상"
"전북","장수군","34","20060","6449","66897","75.4","60.5","124.6","정상"
"전북","임실군","34","84870","32512","271569","88.5","74.6","118.6","정상"
"전북","순창군","35","16875","2608","14204","93","64.7","143.7","정상"
"전북","고창군","37","20589","9034","42752","82.8","60.2","137.5","정상"
"전북","부안군","21","5093","5254","29662","74.7","65.2","114.6","정상"
"전남","목포시","0","0","0","0","0","0","100","정상"
"전남","여수시","18","4248","1239","6087","98.9","72.3","136.8","정상"
"전남","순천시","20","5610","1586","7329","93.8","67.7","138.6","정상"
"전남","나주시","162","25746","9589","123923","66.7","52","128.3","정상"
"전남","광양시","10","6248","1382","6357","97.6","75.9","128.6","정상"
"전남","담양군","47","17382","10353","98417","58.1","57.8","100.5","정상"
"전남","곡성군","47","9881","2828","15309","82.5","54.9","150.3","정상"
"전남","구례군","49","29202","2802","15486","97","64.3","150.9","정상"
"전남","고흥군","46","15068","4095","23392","90.5","65.4","138.4","정상"
"전남","보성군","27","8408","3240","24066","95.5","72.7","131.4","정상"
"전남","화순군","41","15844","4101","28526","93.5","56","167","정상"
"전남","장흥군","34","10815","3492","22932","94.2","57.6","163.5","정상"
"전남","강진군","29","12089","4212","31985","97.9","56.6","173","정상"
"전남","해남군","79","16208","5977","36264","98.2","56.3","174.4","정상"
"전남","영암군","139","14977","2171","23079","95.4","56.4","169.1","정상"
"전남","무안군","50","5841","802","8208","95.3","66.6","143.1","정상"
"전남","함평군","36","11245","1891","16095","93.7","51.1","183.4","정상"
"전남","영광군","41","11390","5309","26775","97.4","54.7","178.1","정상"
"전남","장성군","50","25066","12563","123718","73.2","54.1","135.3","정상"
"전남","완도군","9","2294","517","3280","97.3","61.7","157.7","정상"
"전남","진도군","34","7638","2322","13743","98.8","63.6","155.3","정상"
"전남","신안군","29","3741","1057","6960","89.1","70.1","127.1","정상"
"경북","포항시","57","37604","5776","41735","90.8","68.4","132.7","정상"
"경북","경주시","76","44070","7786","69277","94.2","62.9","149.8","정상"
"경북","김천시","8","4996","1064","6708","95.1","82.2","115.7","정상"
"경북","안동시","17","4787","951","7827","74.7","62","120.5","정상"
"경북","구미시","23","9429","2000","15534","88.8","73.9","120.2","정상"
"경북","영주시","7","9530","2194","14771","91.4","70.7","129.3","정상"
"경북","영천시","92","17731","2009","20450","94.8","73.5","129","정상"
"경북","상주시","26","25974","4188","29012","88.9","64.3","138.3","정상"
"경북","문경시","15","17018","4893","35581","73.8","72.9","101.2","정상"
"경북","경산시","25","18144","1614","17395","88.2","68.2","129.3","정상"
"경북","군위군","19","3975","626","3611","95.7","75.3","127.1","정상"
"경북","의성군","52","13290","2971","25838","71.1","51.8","137.3","정상"
"경북","청송군","38","15686","1113","13621","92.1","59.4","155.1","정상"
"경북","영양군","25","4729","958","7778","96.7","87.5","110.4","정상"
"경북","영덕군","27","13624","2805","20123","98.9","64.2","154","정상"
"경북","청도군","19","5905","1339","8913","93","73.7","126.2","정상"
"경북","고령군","37","5755","951","8403","95.4","54.9","173.8","정상"
"경북","성주군","7","19487","4058","36518","90.6","63.5","142.7","정상"
"경북","칠곡군","33","10637","1451","10540","93.9","78","120.4","정상"
"경북","예천군","43","6817","1188","9012","79.3","67.2","118","정상"
"경북","봉화군","5","6166","817","11926","81","45.3","178.8","정상"
"경북","울진군","6","10167","501","5012","98.1","65.1","150.7","정상"
"경북","울릉군","0","0","0","0","0","0","100","정상"
"경남","창원시","15","13191","2740","15877","86.5","63.1","137.1","정상"
"경남","진주시","38","6386","1899","17867","95","63.3","150.1","정상"
"경남","통영시","3","752","162","737.2","98.4","74.7","131.7","정상"
"경남","사천시","69","12384","2451","20324","93.1","80.8","115.2","정상"
"경남","김해시","6","802","241","2291","100","46.5","215.1","정상"
"경남","밀양시","38","12853","2762","14527","92.7","67.2","137.9","정상"
"경남","거제시","7","3665","583","2207","99.9","79.5","125.7","정상"
"경남","양산시","3","1553","340","970.1","100","83.9","119.2","정상"
"경남","의령군","39","8120","1749","15111","99","72.2","137.1","정상"
"경남","함안군","16","5474","1319","6083","99.6","63.1","157.8","정상"
"경남","창녕군","47","15644","2139","12318","79.6","69.5","114.5","정상"
"경남","고성군","36","10576","2945","19385","86.6","69.1","125.3","정상"
"경남","남해군","48","5461","1508","9855","98.6","69.3","142.3","정상"
"경남","하동군","22","11979","4481","41176","80.3","60.5","132.7","정상"
"경남","산청군","35","16124","1662","17952","99.6","83.2","119.7","정상"
"경남","함양군","13","9760","1886","13512","91","51.2","177.7","정상"
"경남","거창군","43","11986","3194","21511","93.5","63","148.4","정상"
"경남","합천군","81","9483","1922","16276","95.1","67.8","140.3","정상"
"제주","제주시","6","107378","600","1606","84.4","60.7","139","정상"
"제주","서귀포시","1","9937","400","1050","99.8","94","106.2","정상"
