sigungu,date,sido,reservoir_rate_from_drought,normal_rate,normal_ratio,rainfall,drought_stage_score,reservoir_rate_risk,normal_ratio_deficit_score,source_file,source_path
보령시,2023-04-27,충남,99.2,88.2,112.5,,0,0.7999999999999972,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-04-27,충남,98.0,93.3,105.0,,0,2.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-04-27,충남,96.8,90.2,107.4,,0,3.200000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-04-27,충남,94.3,85.7,109.9,,0,5.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-04-27,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
당진시,2023-04-27,충남,76.1,86.0,88.5,,0,23.900000000000006,11.5,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
금산군,2023-04-27,충남,93.3,81.0,115.2,,0,6.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
부여군,2023-04-27,충남,97.7,81.3,120.2,,0,2.299999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서천군,2023-04-27,충남,98.1,85.5,114.8,,0,1.9000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
청양군,2023-04-27,충남,99.0,84.7,116.9,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
홍성군,2023-04-27,충남,97.6,89.3,109.3,,0,2.4000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
예산군,2023-04-27,충남,98.6,89.9,109.7,,0,1.4000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
태안군,2023-04-27,충남,91.3,92.6,98.6,,0,8.700000000000003,1.4000000000000057,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
천안시,2023-04-28,충남,94.5,86.9,108.7,,0,5.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
공주시,2023-04-28,충남,96.9,76.1,127.4,,0,3.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
보령시,2023-04-28,충남,99.0,88.0,112.5,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-04-28,충남,97.5,93.2,104.6,,0,2.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-04-28,충남,96.6,90.2,107.1,,0,3.4000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-04-28,충남,92.8,85.4,108.7,,0,7.200000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-04-28,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
당진시,2023-04-28,충남,75.2,85.6,87.8,,0,24.799999999999997,12.200000000000003,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
금산군,2023-04-28,충남,93.3,81.0,115.2,,0,6.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
부여군,2023-04-28,충남,97.1,81.0,119.8,,0,2.9000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서천군,2023-04-28,충남,97.9,85.3,114.8,,0,2.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
청양군,2023-04-28,충남,99.0,84.6,117.1,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
홍성군,2023-04-28,충남,97.7,89.2,109.4,,0,2.299999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
예산군,2023-04-28,충남,98.4,89.4,110.1,,0,1.5999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
태안군,2023-04-28,충남,91.2,92.6,98.6,,0,8.799999999999997,1.4000000000000057,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
천안시,2023-04-29,충남,94.5,86.7,108.9,,0,5.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
공주시,2023-04-29,충남,96.9,75.9,127.7,,0,3.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
보령시,2023-04-29,충남,99.0,87.9,112.7,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-04-29,충남,97.5,93.1,104.7,,0,2.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-04-29,충남,96.6,90.2,107.1,,0,3.4000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-04-29,충남,92.8,85.1,109.0,,0,7.200000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-04-29,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
당진시,2023-04-29,충남,75.2,85.3,88.2,,0,24.799999999999997,11.799999999999997,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
금산군,2023-04-29,충남,93.3,81.0,115.2,,0,6.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
부여군,2023-04-29,충남,97.1,80.8,120.2,,0,2.9000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서천군,2023-04-29,충남,97.9,85.2,114.9,,0,2.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
청양군,2023-04-29,충남,99.0,84.4,117.3,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
홍성군,2023-04-29,충남,97.7,89.1,109.6,,0,2.299999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
예산군,2023-04-29,충남,98.4,88.9,110.7,,0,1.5999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
태안군,2023-04-29,충남,91.2,92.5,98.6,,0,8.799999999999997,1.4000000000000057,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
천안시,2023-04-30,충남,94.5,86.6,109.1,,0,5.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
공주시,2023-04-30,충남,96.9,75.7,128.0,,0,3.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
보령시,2023-04-30,충남,99.0,87.7,112.9,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-04-30,충남,97.5,92.9,104.9,,0,2.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-04-30,충남,96.6,90.2,107.1,,0,3.4000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-04-30,충남,92.8,84.8,109.4,,0,7.200000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-04-30,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
당진시,2023-04-30,충남,75.2,85.0,88.5,,0,24.799999999999997,11.5,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
금산군,2023-04-30,충남,93.3,81.0,115.2,,0,6.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
부여군,2023-04-30,충남,97.1,80.6,120.5,,0,2.9000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서천군,2023-04-30,충남,97.9,85.1,115.0,,0,2.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
청양군,2023-04-30,충남,99.0,84.4,117.4,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
홍성군,2023-04-30,충남,97.7,89.0,109.7,,0,2.299999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
예산군,2023-04-30,충남,98.4,88.5,111.1,,0,1.5999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
태안군,2023-04-30,충남,91.2,92.5,98.7,,0,8.799999999999997,1.2999999999999972,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
천안시,2023-05-01,충남,94.5,86.4,109.3,,0,5.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
공주시,2023-05-01,충남,96.9,75.6,128.3,,0,3.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
보령시,2023-05-01,충남,99.0,87.6,113.1,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-05-01,충남,97.5,92.7,105.2,,0,2.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-05-01,충남,96.6,90.3,107.1,,0,3.4000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-05-01,충남,92.8,84.6,109.7,,0,7.200000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-05-01,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
당진시,2023-05-01,충남,75.5,84.7,89.1,,0,24.5,10.900000000000006,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
금산군,2023-05-01,충남,93.3,81.0,115.1,,0,6.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
부여군,2023-05-01,충남,97.1,80.4,120.8,,0,2.9000000000000057,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서천군,2023-05-01,충남,97.9,85.1,115.2,,0,2.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
청양군,2023-05-01,충남,99.0,84.3,117.5,,0,1.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
홍성군,2023-05-01,충남,97.7,89.0,109.7,,0,2.299999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
예산군,2023-05-01,충남,98.4,88.2,111.6,,0,1.5999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
태안군,2023-05-01,충남,91.2,92.4,98.8,,0,8.799999999999997,1.2000000000000028,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
천안시,2023-05-02,충남,93.3,86.1,108.3,,0,6.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
공주시,2023-05-02,충남,96.3,75.4,127.7,,0,3.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
보령시,2023-05-02,충남,98.0,87.4,112.1,,0,2.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-05-02,충남,95.9,92.3,103.8,,0,4.099999999999994,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-05-02,충남,96.4,90.3,106.7,,0,3.5999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-05-02,충남,89.5,84.3,106.2,,0,10.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-05-02,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
당진시,2023-05-02,충남,75.0,84.4,88.9,,0,25.0,11.099999999999994,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
금산군,2023-05-02,충남,93.2,81.1,115.0,,0,6.799999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
부여군,2023-05-02,충남,95.6,80.1,119.3,,0,4.400000000000006,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서천군,2023-05-02,충남,96.4,84.9,113.6,,0,3.5999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
청양군,2023-05-02,충남,98.5,84.2,117.0,,0,1.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
홍성군,2023-05-02,충남,97.3,89.0,109.4,,0,2.700000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
예산군,2023-05-02,충남,98.3,87.8,112.0,,0,1.7000000000000028,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
태안군,2023-05-02,충남,88.4,92.1,96.0,,0,11.599999999999994,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
천안시,2023-05-03,충남,93.0,85.9,108.3,,0,7.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
공주시,2023-05-03,충남,95.9,75.2,127.5,,0,4.099999999999994,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
보령시,2023-05-03,충남,97.0,87.1,111.4,,0,3.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-05-03,충남,94.6,91.9,103.0,,0,5.400000000000006,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-05-03,충남,96.2,90.3,106.6,,0,3.799999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-05-03,충남,87.8,83.9,104.6,,0,12.200000000000003,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-05-03,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
당진시,2023-05-03,충남,74.6,83.9,88.9,,0,25.400000000000006,11.099999999999994,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
금산군,2023-05-03,충남,93.2,81.0,115.0,,0,6.799999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
부여군,2023-05-03,충남,94.5,79.8,118.3,,0,5.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서천군,2023-05-03,충남,96.2,84.7,113.5,,0,3.799999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
청양군,2023-05-03,충남,98.3,84.1,117.0,,0,1.7000000000000028,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
홍성군,2023-05-03,충남,96.9,88.9,108.9,,0,3.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
예산군,2023-05-03,충남,97.9,87.2,112.3,,0,2.0999999999999943,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
태안군,2023-05-03,충남,88.0,91.9,95.8,,0,12.0,4.200000000000003,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
천안시,2023-05-04,충남,92.6,85.6,108.2,,0,7.400000000000006,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
공주시,2023-05-04,충남,95.5,75.0,127.4,,0,4.5,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
보령시,2023-05-04,충남,96.0,86.7,110.8,,0,4.0,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
아산시,2023-05-04,충남,93.2,91.4,101.9,,0,6.799999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
서산시,2023-05-04,충남,96.2,90.2,106.6,,0,3.799999999999997,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
논산시,2023-05-04,충남,85.9,83.4,103.1,,0,14.099999999999994,0.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
계룡시,2023-05-04,충남,96.0,100.0,96.0,,0,4.0,4.0,논가뭄지도(tbl_drought_paddy_map)_2023.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\논가뭄지도(tbl_drought_paddy_map)_2023.csv
