sigungu,source_zip,source_type,source_dbf,well_id,pnu,si_do,si_gun_gu,address,well_use,well_depth,pump_capacity,public_private,dev_date,year,snapshot_score
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503300015,4415025033101040006,충청남도,공주시,충청남도 공주시 유구읍 추계리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503300124,4415025033102920006,충청남도,공주시,충청남도 공주시 유구읍 추계리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503300116,4415025033102930000,충청남도,공주시,충청남도 공주시 유구읍 추계리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800121,4415025038101580001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,1.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503500049,4415025035100170000,충청남도,공주시,충청남도 공주시 유구읍 문금리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503500047,4415025035100590000,충청남도,공주시,충청남도 공주시 유구읍 문금리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600046,4415025036105030000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600006,4415025036105000000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600014,4415025036200570000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600035,4415025036102100004,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600040,4415025036102000000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600020,4415025036100540002,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600023,4415025036100560000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600050,4415025036101310000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600025,4415025036100690000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600033,4415025036101770000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503600005,4415025036104300000,충청남도,공주시,충청남도 공주시 유구읍 탑곡리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503700024,4415025037106690001,충청남도,공주시,충청남도 공주시 유구읍 동해리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503700025,4415025037102890003,충청남도,공주시,충청남도 공주시 유구읍 동해리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503700013,4415025037103400001,충청남도,공주시,충청남도 공주시 유구읍 동해리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800019,4415025038104680002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800002,4415025038104620001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800051,4415025038105140000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800007,4415025038104680010,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800006,4415025038104620011,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800020,4415025038104680005,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800053,4415025038104790004,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800059,4415025038105220000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800129,4415025038103600012,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800161,4415025038102140008,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800159,4415025038102140006,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800111,4415025038100670001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800109,4415025038100630000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800069,4415025038100940002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800070,4415025038100940003,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800124,4415025038101560000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800075,4415025038101060002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800143,4415025038102210003,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800107,4415025038100450000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800103,4415025038100330000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800072,4415025038101390001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800082,4415025038101460001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800149,4415025038102010005,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800117,4415025038101240001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800104,4415025038100350003,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800122,4415025038101580004,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800118,4415025038101630000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800073,4415025038101060001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800140,4415025038100300000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800099,4415025038101270002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800106,4415025038100440000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800074,4415025038101010001,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800153,4415025038106130000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800033,4415025038104740010,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800147,4415025038102240002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800152,4415025038102460002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800039,4415025038105440002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800063,4415025038104280003,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800046,4415025038200540000,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800018,4415025038106080002,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502503800026,4415025038104720003,충청남도,공주시,충청남도 공주시 유구읍 만천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441503802400366,4415038024105780005,충청남도,공주시,충청남도 공주시 우성면 상서리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441503802400023,4415038024103330001,충청남도,공주시,충청남도 공주시 우성면 상서리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502400321,4415025024105860000,충청남도,공주시,충청남도 공주시 유구읍 유구리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502400001,4415025024105590009,충청남도,공주시,충청남도 공주시 유구읍 유구리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502400245,4415025024106280005,충청남도,공주시,충청남도 공주시 유구읍 유구리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502400010,4415025024105610005,충청남도,공주시,충청남도 공주시 유구읍 유구리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500134,4415025025100020001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500110,4415025025100060004,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500146,4415025025100510003,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500141,4415025025100530003,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500109,4415025025100020003,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500139,4415025025101240009,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500096,4415025025100510000,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500136,4415025025100150002,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500121,4415025025100020001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500128,4415025025100100001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500055,4415025025101530000,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500011,4415025025201570001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500089,4415025025106800058,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500097,4415025025200550002,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500129,4415025025100100008,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500024,4415025025105910001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500064,4415025025200040001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500043,4415025025201770001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500137,4415025025100010003,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500130,4415025025200740001,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500140,4415025025101310006,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500018,4415025025106090000,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502500015,4415025025105990000,충청남도,공주시,충청남도 공주시 유구읍 녹천리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600085,4415025026102500003,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600249,4415025026102360005,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600252,4415025026102360005,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600095,4415025026102370004,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600009,4415025026101200000,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600030,4415025026101250000,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600184,4415025026106500009,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600251,4415025026102360004,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600266,4415025026103410002,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600254,4415025026102360008,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600033,4415025026102920002,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600036,4415025026102960002,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600004,4415025026102950008,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600297,4415025026103690010,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600078,4415025026102610002,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600061,4415025026102480001,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600309,4415025026103650003,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600276,4415025026103450003,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600096,4415025026102380001,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600082,4415025026102520001,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600083,4415025026102590000,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600084,4415025026102500001,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502600269,4415025026103450005,충청남도,공주시,충청남도 공주시 유구읍 신영리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800029,4415025028103150004,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800075,4415025028101020007,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800053,4415025028101720002,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800063,4415025028101070003,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800001,4415025028101320001,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800055,4415025028101080005,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800078,4415025028101030007,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800004,4415025028102030004,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800017,4415025028102070003,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800020,4415025028102140004,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800024,4415025028102160002,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800094,4415025028101370004,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800023,4415025028102160005,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800112,4415025028100050000,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800019,4415025028102110005,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800074,4415025028101020005,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
공주시,gdb_well_info_new_2024.zip,groundwater_well,gdb_well_info_new_2024.dbf,441502502800028,4415025028103110009,충청남도,공주시,충청남도 공주시 유구읍 입석리,3.0,30.0,,2.0,,2024,20240101
