date,sigungu,drought_stage_score,avg_reservoir_rate_from_drought,avg_normal_rate,avg_normal_ratio,normal_ratio_deficit_score,avg_rainfall,record_count,reservoir_rate_risk_from_drought,weather_drought_risk_score,weather_drought_level
2023-05-18,태안군,0,77.4,78.8,98.2,1.7999999999999972,,1,22.599999999999994,8.133333333333331,낮음
2023-05-18,홍성군,0,78.2,74.4,105.2,0.0,,1,21.799999999999997,7.266666666666666,낮음
2023-05-19,계룡시,0,90.0,100.0,90.0,10.0,,1,10.0,6.666666666666667,낮음
2023-05-19,공주시,0,87.7,68.5,128.0,0.0,,1,12.299999999999997,4.099999999999999,낮음
2023-05-19,금산군,0,93.9,77.4,121.2,0.0,,1,6.099999999999994,2.0333333333333314,낮음
2023-05-19,논산시,0,81.1,70.7,114.6,0.0,,1,18.900000000000006,6.300000000000002,낮음
2023-05-19,당진시,0,72.5,74.9,96.7,3.299999999999997,,1,27.5,10.266666666666666,낮음
2023-05-19,보령시,0,81.0,73.9,109.5,0.0,,1,19.0,6.333333333333333,낮음
2023-05-19,부여군,0,90.0,73.1,123.0,0.0,,1,10.0,3.3333333333333335,낮음
2023-05-19,서산시,0,79.0,77.7,101.7,0.0,,1,21.0,7.0,낮음
2023-05-19,서천군,0,89.4,73.7,121.3,0.0,,1,10.599999999999994,3.5333333333333314,낮음
2023-05-19,아산시,0,75.0,74.5,100.6,0.0,,1,25.0,8.333333333333334,낮음
2023-05-19,예산군,0,70.1,66.6,105.2,0.0,,1,29.900000000000006,9.966666666666669,낮음
2023-05-19,천안시,0,77.7,72.9,106.7,0.0,,1,22.299999999999997,7.433333333333333,낮음
2023-05-19,청양군,0,89.2,76.9,116.0,0.0,,1,10.799999999999997,3.599999999999999,낮음
2023-05-19,태안군,0,77.1,78.1,98.7,1.2999999999999972,,1,22.900000000000006,8.066666666666668,낮음
2023-05-19,홍성군,0,76.5,73.2,104.4,0.0,,1,23.5,7.833333333333333,낮음
2023-05-20,계룡시,0,90.0,100.0,90.0,10.0,,1,10.0,6.666666666666667,낮음
2023-05-20,공주시,0,87.7,67.8,129.4,0.0,,1,12.299999999999997,4.099999999999999,낮음
2023-05-20,금산군,0,93.9,76.7,122.3,0.0,,1,6.099999999999994,2.0333333333333314,낮음
2023-05-20,논산시,0,81.1,69.6,116.5,0.0,,1,18.900000000000006,6.300000000000002,낮음
2023-05-20,당진시,0,72.5,74.7,97.0,3.0,,1,27.5,10.166666666666666,낮음
2023-05-20,보령시,0,81.0,72.8,111.2,0.0,,1,19.0,6.333333333333333,낮음
2023-05-20,부여군,0,90.0,72.4,124.3,0.0,,1,10.0,3.3333333333333335,낮음
2023-05-20,서산시,0,79.0,76.2,103.6,0.0,,1,21.0,7.0,낮음
2023-05-20,서천군,0,89.4,72.5,123.4,0.0,,1,10.599999999999994,3.5333333333333314,낮음
2023-05-20,아산시,0,75.0,73.5,101.9,0.0,,1,25.0,8.333333333333334,낮음
2023-05-20,예산군,0,70.1,65.5,107.1,0.0,,1,29.900000000000006,9.966666666666669,낮음
2023-05-20,천안시,0,76.3,72.0,105.9,0.0,,1,23.700000000000003,7.900000000000001,낮음
2023-05-20,청양군,0,87.6,76.0,115.3,0.0,,1,12.400000000000006,4.1333333333333355,낮음
2023-05-20,태안군,0,77.1,77.4,99.6,0.4000000000000057,,1,22.900000000000006,7.76666666666667,낮음
2023-05-20,홍성군,0,76.5,72.1,106.0,0.0,,1,23.5,7.833333333333333,낮음
2023-05-21,계룡시,0,90.0,100.0,90.0,10.0,,1,10.0,6.666666666666667,낮음
2023-05-21,공주시,0,87.7,67.0,130.9,0.0,,1,12.299999999999997,4.099999999999999,낮음
2023-05-21,금산군,0,93.9,76.0,123.5,0.0,,1,6.099999999999994,2.0333333333333314,낮음
2023-05-21,논산시,0,81.1,68.5,118.3,0.0,,1,18.900000000000006,6.300000000000002,낮음
2023-05-21,당진시,0,72.5,74.5,97.4,2.5999999999999943,,1,27.5,10.033333333333331,낮음
2023-05-21,보령시,0,81.0,71.7,112.9,0.0,,1,19.0,6.333333333333333,낮음
2023-05-21,부여군,0,90.0,71.7,125.6,0.0,,1,10.0,3.3333333333333335,낮음
2023-05-21,서산시,0,79.0,74.9,105.4,0.0,,1,21.0,7.0,낮음
2023-05-21,서천군,0,89.4,71.3,125.4,0.0,,1,10.599999999999994,3.5333333333333314,낮음
2023-05-21,아산시,0,75.0,72.6,103.2,0.0,,1,25.0,8.333333333333334,낮음
2023-05-21,예산군,0,70.1,64.4,108.8,0.0,,1,29.900000000000006,9.966666666666669,낮음
2023-05-21,천안시,0,76.3,71.2,107.1,0.0,,1,23.700000000000003,7.900000000000001,낮음
2023-05-21,청양군,0,87.6,74.9,117.1,0.0,,1,12.400000000000006,4.1333333333333355,낮음
2023-05-21,태안군,0,77.1,76.8,100.5,0.0,,1,22.900000000000006,7.6333333333333355,낮음
2023-05-21,홍성군,0,76.5,71.1,107.6,0.0,,1,23.5,7.833333333333333,낮음
2023-05-22,계룡시,0,90.0,100.0,90.0,10.0,,1,10.0,6.666666666666667,낮음
2023-05-22,공주시,0,83.8,66.1,126.7,0.0,,1,16.200000000000003,5.400000000000001,낮음
2023-05-22,금산군,0,91.1,75.2,121.1,0.0,,1,8.900000000000006,2.9666666666666686,낮음
2023-05-22,논산시,0,77.4,67.4,114.9,0.0,,1,22.599999999999994,7.533333333333331,낮음
2023-05-22,당진시,0,70.1,74.0,94.7,5.299999999999997,,1,29.900000000000006,11.733333333333334,낮음
2023-05-22,보령시,0,76.9,70.6,109.0,0.0,,1,23.099999999999994,7.699999999999998,낮음
2023-05-22,부여군,0,86.8,70.8,122.6,0.0,,1,13.200000000000003,4.400000000000001,낮음
2023-05-22,서산시,0,74.9,73.6,101.9,0.0,,1,25.099999999999994,8.366666666666665,낮음
2023-05-22,서천군,0,84.1,70.1,120.0,0.0,,1,15.900000000000006,5.300000000000002,낮음
2023-05-22,아산시,0,71.2,71.6,99.5,0.5,,1,28.799999999999997,9.766666666666666,낮음
2023-05-22,예산군,0,63.6,63.3,100.6,0.0,,1,36.4,12.133333333333333,낮음
2023-05-22,천안시,0,73.0,70.3,103.8,0.0,,1,27.0,9.0,낮음
2023-05-22,청양군,0,85.0,73.9,115.0,0.0,,1,15.0,5.0,낮음
2023-05-22,태안군,0,74.0,76.0,97.4,2.5999999999999943,,1,26.0,9.533333333333331,낮음
2023-05-22,홍성군,0,70.8,69.8,101.3,0.0,,1,29.200000000000003,9.733333333333334,낮음
2023-05-23,계룡시,0,85.0,100.0,85.0,15.0,,1,15.0,10.0,낮음
2023-05-23,공주시,0,83.1,65.3,127.1,0.0,,1,16.900000000000006,5.6333333333333355,낮음
2023-05-23,금산군,0,88.4,74.5,118.6,0.0,,1,11.599999999999994,3.866666666666665,낮음
2023-05-23,논산시,0,76.0,66.3,114.7,0.0,,1,24.0,8.0,낮음
2023-05-23,당진시,0,69.0,73.6,93.7,6.299999999999997,,1,31.0,12.433333333333332,낮음
2023-05-23,보령시,0,75.2,69.6,108.1,0.0,,1,24.799999999999997,8.266666666666666,낮음
2023-05-23,부여군,0,85.9,70.0,122.7,0.0,,1,14.099999999999994,4.699999999999998,낮음
2023-05-23,서산시,0,74.0,72.4,102.2,0.0,,1,26.0,8.666666666666666,낮음
2023-05-23,서천군,0,82.8,69.1,119.8,0.0,,1,17.200000000000003,5.733333333333334,낮음
2023-05-23,아산시,0,69.3,70.6,98.1,1.9000000000000057,,1,30.700000000000003,10.866666666666669,낮음
2023-05-23,예산군,0,63.1,62.3,101.2,0.0,,1,36.9,12.299999999999999,낮음
2023-05-23,천안시,0,72.9,69.5,104.8,0.0,,1,27.099999999999994,9.033333333333331,낮음
2023-05-23,청양군,0,83.9,73.0,115.0,0.0,,1,16.099999999999994,5.3666666666666645,낮음
2023-05-23,태안군,0,74.0,75.4,98.2,1.7999999999999972,,1,26.0,9.266666666666666,낮음
2023-05-23,홍성군,0,69.9,68.8,101.7,0.0,,1,30.099999999999994,10.033333333333331,낮음
2023-05-24,계룡시,0,85.0,100.0,85.0,15.0,,1,15.0,10.0,낮음
2023-05-24,공주시,0,82.0,64.5,127.1,0.0,,1,18.0,6.0,낮음
2023-05-24,금산군,0,87.5,73.8,118.6,0.0,,1,12.5,4.166666666666667,낮음
2023-05-24,논산시,0,74.2,65.2,113.8,0.0,,1,25.799999999999997,8.6,낮음
2023-05-24,당진시,0,68.9,73.3,94.0,6.0,,1,31.099999999999994,12.366666666666665,낮음
2023-05-24,보령시,0,73.8,68.6,107.6,0.0,,1,26.200000000000003,8.733333333333334,낮음
2023-05-24,부여군,0,84.5,69.0,122.5,0.0,,1,15.5,5.166666666666667,낮음
2023-05-24,서산시,0,72.6,71.3,101.8,0.0,,1,27.400000000000006,9.133333333333335,낮음
2023-05-24,서천군,0,80.8,68.2,118.5,0.0,,1,19.200000000000003,6.400000000000001,낮음
2023-05-24,아산시,0,68.3,69.7,98.0,2.0,,1,31.700000000000003,11.233333333333334,낮음
2023-05-24,예산군,0,62.9,61.4,102.5,0.0,,1,37.1,12.366666666666667,낮음
2023-05-24,천안시,0,71.2,68.7,103.7,0.0,,1,28.799999999999997,9.6,낮음
2023-05-24,청양군,0,82.6,72.1,114.6,0.0,,1,17.400000000000006,5.800000000000002,낮음
2023-05-24,태안군,0,72.6,74.8,97.1,2.9000000000000057,,1,27.400000000000006,10.100000000000003,낮음
2023-05-24,홍성군,0,69.3,67.8,102.3,0.0,,1,30.700000000000003,10.233333333333334,낮음
2023-05-25,계룡시,0,85.0,100.0,85.0,15.0,,1,15.0,10.0,낮음
2023-05-25,공주시,0,80.8,63.7,126.9,0.0,,1,19.200000000000003,6.400000000000001,낮음
2023-05-25,금산군,0,86.5,73.1,118.4,0.0,,1,13.5,4.5,낮음
2023-05-25,논산시,0,72.3,64.1,112.7,0.0,,1,27.700000000000003,9.233333333333334,낮음
2023-05-25,당진시,0,68.8,73.1,94.2,5.799999999999997,,1,31.200000000000003,12.333333333333334,낮음
2023-05-25,보령시,0,72.2,67.6,106.8,0.0,,1,27.799999999999997,9.266666666666666,낮음
2023-05-25,부여군,0,83.5,68.3,122.4,0.0,,1,16.5,5.5,낮음
2023-05-25,서산시,0,71.3,70.3,101.3,0.0,,1,28.700000000000003,9.566666666666668,낮음
2023-05-25,서천군,0,79.9,67.3,118.7,0.0,,1,20.099999999999994,6.699999999999998,낮음
2023-05-25,아산시,0,67.6,68.9,98.0,2.0,,1,32.400000000000006,11.466666666666669,낮음
2023-05-25,예산군,0,62.9,60.4,104.1,0.0,,1,37.1,12.366666666666667,낮음
2023-05-25,천안시,0,69.9,67.8,103.2,0.0,,1,30.099999999999994,10.033333333333331,낮음
2023-05-25,청양군,0,81.4,71.4,114.0,0.0,,1,18.599999999999994,6.199999999999998,낮음
2023-05-25,태안군,0,71.2,74.3,95.9,4.099999999999994,,1,28.799999999999997,10.966666666666663,낮음
2023-05-25,홍성군,0,68.2,66.9,101.9,0.0,,1,31.799999999999997,10.6,낮음
2023-05-26,계룡시,0,85.0,100.0,85.0,15.0,,1,15.0,10.0,낮음
2023-05-26,공주시,0,79.6,62.3,127.8,0.0,,1,20.400000000000006,6.800000000000002,낮음
2023-05-26,금산군,0,85.3,72.1,118.2,0.0,,1,14.700000000000003,4.900000000000001,낮음
2023-05-26,논산시,0,70.1,62.7,111.7,0.0,,1,29.900000000000006,9.966666666666669,낮음
2023-05-26,당진시,0,68.0,72.7,93.5,6.5,,1,32.0,12.833333333333334,낮음
2023-05-26,보령시,0,70.8,66.8,105.9,0.0,,1,29.200000000000003,9.733333333333334,낮음
2023-05-26,부여군,0,82.0,67.1,122.3,0.0,,1,18.0,6.0,낮음
2023-05-26,서산시,0,69.8,69.0,101.1,0.0,,1,30.200000000000003,10.066666666666668,낮음
2023-05-26,서천군,0,78.2,66.3,117.9,0.0,,1,21.799999999999997,7.266666666666666,낮음
2023-05-26,아산시,0,66.6,67.9,98.1,1.9000000000000057,,1,33.400000000000006,11.766666666666671,낮음
2023-05-26,예산군,0,61.8,59.2,104.3,0.0,,1,38.2,12.733333333333334,낮음
2023-05-26,천안시,0,68.9,66.4,103.8,0.0,,1,31.099999999999994,10.366666666666665,낮음
2023-05-26,청양군,0,80.2,70.2,114.2,0.0,,1,19.799999999999997,6.599999999999999,낮음
2023-05-26,태안군,0,70.3,73.5,95.7,4.299999999999997,,1,29.700000000000003,11.333333333333334,낮음
2023-05-26,홍성군,0,66.5,65.6,101.4,0.0,,1,33.5,11.166666666666666,낮음
2023-05-27,계룡시,0,85.0,100.0,85.0,15.0,,1,15.0,10.0,낮음
2023-05-27,공주시,0,79.6,62.6,127.2,0.0,,1,20.400000000000006,6.800000000000002,낮음
2023-05-27,금산군,0,85.3,71.9,118.5,0.0,,1,14.700000000000003,4.900000000000001,낮음
2023-05-27,논산시,0,70.1,61.8,113.3,0.0,,1,29.900000000000006,9.966666666666669,낮음
2023-05-27,당진시,0,67.8,72.4,93.7,6.299999999999997,,1,32.2,12.833333333333334,낮음
2023-05-27,보령시,0,70.8,65.8,107.6,0.0,,1,29.200000000000003,9.733333333333334,낮음
2023-05-27,부여군,0,82.0,67.2,122.0,0.0,,1,18.0,6.0,낮음
2023-05-27,서산시,0,69.8,68.8,101.4,0.0,,1,30.200000000000003,10.066666666666668,낮음
2023-05-27,서천군,0,78.2,66.1,118.3,0.0,,1,21.799999999999997,7.266666666666666,낮음
2023-05-27,아산시,0,66.6,67.8,98.2,1.7999999999999972,,1,33.400000000000006,11.733333333333334,낮음
2023-05-27,예산군,0,61.8,59.3,104.2,0.0,,1,38.2,12.733333333333334,낮음
2023-05-27,천안시,0,68.9,66.7,103.3,0.0,,1,31.099999999999994,10.366666666666665,낮음
2023-05-27,청양군,0,80.2,70.3,113.9,0.0,,1,19.799999999999997,6.599999999999999,낮음
2023-05-27,태안군,0,70.3,73.8,95.3,4.700000000000003,,1,29.700000000000003,11.466666666666669,낮음
2023-05-27,홍성군,0,66.5,65.7,101.2,0.0,,1,33.5,11.166666666666666,낮음
2023-05-28,계룡시,0,85.0,100.0,85.0,15.0,,1,15.0,10.0,낮음
2023-05-28,공주시,0,78.5,61.3,128.0,0.0,,1,21.5,7.166666666666667,낮음
2023-05-28,금산군,0,84.2,71.0,118.5,0.0,,1,15.799999999999997,5.266666666666666,낮음
2023-05-28,논산시,0,68.6,60.7,113.1,0.0,,1,31.400000000000006,10.466666666666669,낮음
2023-05-28,당진시,0,71.1,72.3,98.4,1.5999999999999943,,1,28.900000000000006,10.166666666666666,낮음
2023-05-28,보령시,0,71.2,65.0,109.5,0.0,,1,28.799999999999997,9.6,낮음
2023-05-28,부여군,0,83.1,66.3,125.4,0.0,,1,16.900000000000006,5.6333333333333355,낮음
2023-05-28,서산시,0,70.5,67.6,104.3,0.0,,1,29.5,9.833333333333334,낮음
2023-05-28,서천군,0,78.8,65.3,120.7,0.0,,1,21.200000000000003,7.066666666666667,낮음
2023-05-28,아산시,0,76.4,67.1,113.9,0.0,,1,23.599999999999994,7.8666666666666645,낮음
2023-05-28,예산군,0,60.1,58.2,103.3,0.0,,1,39.9,13.299999999999999,낮음
2023-05-28,천안시,0,69.2,65.3,106.0,0.0,,1,30.799999999999997,10.266666666666666,낮음
2023-05-28,청양군,0,78.3,69.3,113.1,0.0,,1,21.700000000000003,7.233333333333334,낮음
2023-05-28,태안군,0,73.5,73.1,100.5,0.0,,1,26.5,8.833333333333334,낮음
2023-05-28,홍성군,0,68.0,64.7,105.1,0.0,,1,32.0,10.666666666666666,낮음
2023-05-29,계룡시,0,85.0,100.0,85.0,15.0,,1,15.0,10.0,낮음
2023-05-29,공주시,0,82.1,60.2,136.4,0.0,,1,17.900000000000006,5.966666666666669,낮음
2023-05-29,금산군,0,92.1,70.3,131.0,0.0,,1,7.900000000000006,2.633333333333335,낮음
2023-05-29,논산시,0,89.9,60.2,149.3,0.0,,1,10.099999999999994,3.366666666666665,낮음
2023-05-29,당진시,0,73.6,72.2,101.9,0.0,,1,26.400000000000006,8.800000000000002,낮음
2023-05-29,보령시,0,78.2,64.1,122.2,0.0,,1,21.799999999999997,7.266666666666666,낮음
2023-05-29,부여군,0,92.2,65.5,140.9,0.0,,1,7.799999999999997,2.599999999999999,낮음
2023-05-29,서산시,0,73.2,66.5,110.0,0.0,,1,26.799999999999997,8.933333333333332,낮음
2023-05-29,서천군,0,96.5,64.6,149.5,0.0,,1,3.5,1.1666666666666667,낮음
2023-05-29,아산시,0,78.4,66.2,118.4,0.0,,1,21.599999999999994,7.199999999999998,낮음
2023-05-29,예산군,0,66.9,57.4,116.7,0.0,,1,33.099999999999994,11.033333333333331,낮음
2023-05-29,천안시,0,71.0,64.1,110.9,0.0,,1,29.0,9.666666666666666,낮음
2023-05-29,청양군,0,80.6,68.1,118.4,0.0,,1,19.400000000000006,6.466666666666669,낮음
2023-05-29,태안군,0,81.0,72.3,112.0,0.0,,1,19.0,6.333333333333333,낮음
2023-05-29,홍성군,0,76.0,63.7,119.3,0.0,,1,24.0,8.0,낮음
2023-05-30,계룡시,0,80.0,100.0,80.0,20.0,,1,20.0,13.333333333333334,낮음
2023-05-30,공주시,0,83.9,60.7,138.3,0.0,,1,16.099999999999994,5.3666666666666645,낮음
2023-05-30,금산군,0,94.3,70.6,133.7,0.0,,1,5.700000000000003,1.900000000000001,낮음
2023-05-30,논산시,0,86.1,59.6,144.6,0.0,,1,13.900000000000006,4.6333333333333355,낮음
2023-05-30,당진시,0,72.5,71.9,100.9,0.0,,1,27.5,9.166666666666666,낮음
2023-05-30,보령시,0,82.0,63.8,128.5,0.0,,1,18.0,6.0,낮음
2023-05-30,부여군,0,92.7,66.1,140.3,0.0,,1,7.299999999999997,2.4333333333333322,낮음
2023-05-30,서산시,0,74.3,66.4,111.9,0.0,,1,25.700000000000003,8.566666666666668,낮음
2023-05-30,서천군,0,98.7,64.8,152.3,0.0,,1,1.2999999999999972,0.4333333333333324,낮음
2023-05-30,아산시,0,79.2,66.0,120.0,0.0,,1,20.799999999999997,6.933333333333333,낮음
2023-05-30,예산군,0,70.5,57.4,122.8,0.0,,1,29.5,9.833333333333334,낮음
2023-05-30,천안시,0,71.5,64.3,111.1,0.0,,1,28.5,9.5,낮음
2023-05-30,청양군,0,81.8,69.1,118.3,0.0,,1,18.200000000000003,6.066666666666667,낮음
2023-05-30,태안군,0,82.1,72.5,113.2,0.0,,1,17.900000000000006,5.966666666666669,낮음
2023-05-30,홍성군,0,76.6,63.6,120.4,0.0,,1,23.400000000000006,7.800000000000002,낮음
2023-05-31,계룡시,0,80.0,100.0,80.0,20.0,,1,20.0,13.333333333333334,낮음
2023-05-31,공주시,0,83.6,59.4,140.8,0.0,,1,16.400000000000006,5.466666666666669,낮음
2023-05-31,금산군,0,94.5,69.7,135.6,0.0,,1,5.5,1.8333333333333333,낮음
2023-05-31,논산시,0,89.2,58.4,152.8,0.0,,1,10.799999999999997,3.599999999999999,낮음
2023-05-31,당진시,0,72.3,71.6,100.9,0.0,,1,27.700000000000003,9.233333333333334,낮음
2023-05-31,보령시,0,82.7,62.7,131.8,0.0,,1,17.299999999999997,5.766666666666666,낮음
2023-05-31,부여군,0,93.3,64.8,143.9,0.0,,1,6.700000000000003,2.2333333333333343,낮음
2023-05-31,서산시,0,69.0,65.0,106.1,0.0,,1,31.0,10.333333333333334,낮음
2023-05-31,서천군,0,99.0,63.7,155.4,0.0,,1,1.0,0.3333333333333333,낮음
2023-05-31,아산시,0,71.0,64.8,109.6,0.0,,1,29.0,9.666666666666666,낮음
2023-05-31,예산군,0,71.6,56.3,127.1,0.0,,1,28.400000000000006,9.466666666666669,낮음
2023-05-31,천안시,0,71.4,63.0,113.3,0.0,,1,28.599999999999994,9.533333333333331,낮음
2023-05-31,청양군,0,81.7,67.8,120.5,0.0,,1,18.299999999999997,6.099999999999999,낮음
2023-05-31,태안군,0,82.7,71.7,115.4,0.0,,1,17.299999999999997,5.766666666666666,낮음
2023-05-31,홍성군,0,76.5,62.4,122.7,0.0,,1,23.5,7.833333333333333,낮음
2023-06-01,계룡시,0,80.0,100.0,80.0,20.0,,2,20.0,13.333333333333334,낮음
2023-06-01,공주시,0,82.7,58.6,141.1,0.0,,2,17.299999999999997,5.766666666666666,낮음
2023-06-01,금산군,0,94.4,69.1,136.6,0.0,,2,5.599999999999994,1.8666666666666647,낮음
2023-06-01,논산시,0,90.1,57.5,156.5,0.0,,2,9.900000000000006,3.300000000000002,낮음
2023-06-01,당진시,0,72.0,71.3,100.9,0.0,,2,28.0,9.333333333333334,낮음
2023-06-01,보령시,0,82.0,61.7,132.9,0.0,,2,18.0,6.0,낮음
2023-06-01,부여군,0,92.9,64.2,144.8,0.0,,2,7.099999999999994,2.366666666666665,낮음
2023-06-01,서산시,0,71.7,64.3,111.7,0.0,,2,28.299999999999997,9.433333333333332,낮음
2023-06-01,서천군,0,98.7,63.1,156.5,0.0,,2,1.2999999999999972,0.4333333333333324,낮음
2023-06-01,아산시,0,70.5,64.0,110.0,0.0,,2,29.5,9.833333333333334,낮음
2023-06-01,예산군,0,71.1,55.5,128.1,0.0,,2,28.900000000000006,9.633333333333335,낮음
2023-06-01,천안시,0,70.9,62.2,113.9,0.0,,2,29.099999999999994,9.699999999999998,낮음
2023-06-01,청양군,0,81.0,67.1,120.7,0.0,,2,19.0,6.333333333333333,낮음
2023-06-01,태안군,0,83.1,71.2,116.7,0.0,,2,16.900000000000006,5.6333333333333355,낮음
2023-06-01,홍성군,0,75.8,61.5,123.1,0.0,,2,24.200000000000003,8.066666666666668,낮음
2023-06-02,계룡시,0,80.0,100.0,80.0,20.0,,1,20.0,13.333333333333334,낮음
2023-06-02,공주시,0,81.7,57.8,141.5,0.0,,1,18.299999999999997,6.099999999999999,낮음
2023-06-02,금산군,0,94.3,68.5,137.7,0.0,,1,5.700000000000003,1.900000000000001,낮음
2023-06-02,논산시,0,89.3,56.7,157.4,0.0,,1,10.700000000000003,3.5666666666666678,낮음
2023-06-02,당진시,0,72.7,71.1,102.3,0.0,,1,27.299999999999997,9.1,낮음
2023-06-02,보령시,0,81.2,60.7,133.7,0.0,,1,18.799999999999997,6.266666666666666,낮음
2023-06-02,부여군,0,91.8,63.4,144.7,0.0,,1,8.200000000000003,2.7333333333333343,낮음
2023-06-02,서산시,0,71.0,63.3,112.1,0.0,,1,29.0,9.666666666666666,낮음
2023-06-02,서천군,0,98.0,62.4,157.0,0.0,,1,2.0,0.6666666666666666,낮음
2023-06-02,아산시,0,69.0,63.2,109.1,0.0,,1,31.0,10.333333333333334,낮음
2023-06-02,예산군,0,69.3,54.6,126.9,0.0,,1,30.700000000000003,10.233333333333334,낮음
2023-06-02,천안시,0,69.7,61.5,113.4,0.0,,1,30.299999999999997,10.1,낮음
2023-06-02,청양군,0,80.2,66.4,120.7,0.0,,1,19.799999999999997,6.599999999999999,낮음
2023-06-02,태안군,0,82.7,70.8,116.9,0.0,,1,17.299999999999997,5.766666666666666,낮음
2023-06-02,홍성군,0,74.5,60.6,122.8,0.0,,1,25.5,8.5,낮음
2023-06-03,계룡시,0,80.0,100.0,80.0,20.0,,1,20.0,13.333333333333334,낮음
2023-06-03,공주시,0,81.7,57.0,143.3,0.0,,1,18.299999999999997,6.099999999999999,낮음
2023-06-03,금산군,0,94.3,67.8,139.0,0.0,,1,5.700000000000003,1.900000000000001,낮음
2023-06-03,논산시,0,89.3,55.9,159.7,0.0,,1,10.700000000000003,3.5666666666666678,낮음
2023-06-03,당진시,0,72.7,70.8,102.7,0.0,,1,27.299999999999997,9.1,낮음
2023-06-03,보령시,0,81.2,59.6,136.2,0.0,,1,18.799999999999997,6.266666666666666,낮음
2023-06-03,부여군,0,91.8,62.7,146.4,0.0,,1,8.200000000000003,2.7333333333333343,낮음
2023-06-03,서산시,0,71.0,62.5,113.6,0.0,,1,29.0,9.666666666666666,낮음
2023-06-03,서천군,0,98.0,61.5,159.3,0.0,,1,2.0,0.6666666666666666,낮음
2023-06-03,아산시,0,69.0,62.4,110.5,0.0,,1,31.0,10.333333333333334,낮음
2023-06-03,예산군,0,69.3,53.6,129.2,0.0,,1,30.700000000000003,10.233333333333334,낮음
2023-06-03,천안시,0,69.7,60.8,114.6,0.0,,1,30.299999999999997,10.1,낮음
2023-06-03,청양군,0,79.3,65.8,120.4,0.0,,1,20.700000000000003,6.900000000000001,낮음
2023-06-03,태안군,0,82.7,70.3,117.7,0.0,,1,17.299999999999997,5.766666666666666,낮음
2023-06-03,홍성군,0,74.5,59.7,124.7,0.0,,1,25.5,8.5,낮음
2023-06-04,계룡시,0,80.0,100.0,80.0,20.0,,1,20.0,13.333333333333334,낮음
2023-06-04,공주시,0,81.7,56.4,145.0,0.0,,1,18.299999999999997,6.099999999999999,낮음
2023-06-04,금산군,0,94.3,67.1,140.4,0.0,,1,5.700000000000003,1.900000000000001,낮음
2023-06-04,논산시,0,89.3,55.1,161.9,0.0,,1,10.700000000000003,3.5666666666666678,낮음
2023-06-04,당진시,0,72.7,70.5,103.2,0.0,,1,27.299999999999997,9.1,낮음
2023-06-04,보령시,0,81.2,58.5,138.7,0.0,,1,18.799999999999997,6.266666666666666,낮음
2023-06-04,부여군,0,91.8,61.9,148.2,0.0,,1,8.200000000000003,2.7333333333333343,낮음
2023-06-04,서산시,0,71.0,61.7,115.1,0.0,,1,29.0,9.666666666666666,낮음
2023-06-04,서천군,0,98.0,60.6,161.7,0.0,,1,2.0,0.6666666666666666,낮음
2023-06-04,아산시,0,69.0,61.6,111.9,0.0,,1,31.0,10.333333333333334,낮음
2023-06-04,예산군,0,69.3,52.7,131.5,0.0,,1,30.700000000000003,10.233333333333334,낮음
2023-06-04,천안시,0,69.7,60.1,115.9,0.0,,1,30.299999999999997,10.1,낮음
2023-06-04,청양군,0,78.3,65.2,120.0,0.0,,1,21.700000000000003,7.233333333333334,낮음
2023-06-04,태안군,0,82.7,69.7,118.7,0.0,,1,17.299999999999997,5.766666666666666,낮음
2023-06-04,홍성군,0,74.5,58.8,126.7,0.0,,1,25.5,8.5,낮음
2023-06-05,계룡시,0,77.0,100.0,77.0,23.0,,1,23.0,15.333333333333334,낮음
2023-06-05,공주시,0,78.6,55.6,141.3,0.0,,1,21.400000000000006,7.1333333333333355,낮음
2023-06-05,금산군,0,91.7,66.3,138.3,0.0,,1,8.299999999999997,2.7666666666666657,낮음
2023-06-05,논산시,0,84.9,54.3,156.4,0.0,,1,15.099999999999994,5.033333333333331,낮음
2023-06-05,당진시,0,74.3,70.1,105.9,0.0,,1,25.700000000000003,8.566666666666668,낮음
2023-06-05,보령시,0,77.4,57.4,134.9,0.0,,1,22.599999999999994,7.533333333333331,낮음
2023-06-05,부여군,0,88.8,61.1,145.3,0.0,,1,11.200000000000003,3.7333333333333343,낮음
2023-06-05,서산시,0,67.7,60.8,111.4,0.0,,1,32.3,10.766666666666666,낮음
2023-06-05,서천군,0,90.9,59.5,152.7,0.0,,1,9.099999999999994,3.0333333333333314,낮음
2023-06-05,아산시,0,66.6,60.8,109.5,0.0,,1,33.400000000000006,11.133333333333335,낮음
2023-06-05,예산군,0,63.9,51.6,123.7,0.0,,1,36.1,12.033333333333333,낮음
2023-06-05,천안시,0,66.6,59.4,112.0,0.0,,1,33.400000000000006,11.133333333333335,낮음
2023-06-05,청양군,0,77.3,64.6,119.6,0.0,,1,22.700000000000003,7.566666666666667,낮음
2023-06-05,태안군,0,80.3,68.9,116.6,0.0,,1,19.700000000000003,6.566666666666667,낮음
2023-06-05,홍성군,0,70.4,57.8,121.8,0.0,,1,29.599999999999994,9.866666666666665,낮음
2023-06-06,계룡시,0,77.0,100.0,77.0,23.0,,1,23.0,15.333333333333334,낮음
2023-06-06,공주시,0,78.6,55.1,142.7,0.0,,1,21.400000000000006,7.1333333333333355,낮음
