표준코드,facility_name,address,benefit_area,total_capacity,effective_capacity,basin_area,full_water_area,start_year,completion_year,source_file,본부,지사,sigungu
4423010022,가곡,충청남도 논산시 노성면 병사리,208.0,726.0,695.0,500.0,26.0,1953-01-01,1955-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010030,지경,충청남도 논산시 상월면 지경리,11.0,17.0,15.0,50.0,3.0,1945-01-01,1945-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010031,석종,충청남도 논산시 상월면 석종리,9.0,19.0,18.0,39.0,1.0,1940-01-01,1940-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010037,띠울,충청남도 논산시 상월면 대명리,4.0,6.0,6.0,40.0,1.0,1940-01-01,1940-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010041,한천,충청남도 논산시 상월면 한천리,7.0,1.0,1.0,50.0,1.0,1945-01-01,1945-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010042,수정골,충청남도 논산시 상월면 숙진리,5.0,11.0,10.0,80.0,3.0,1945-01-01,1945-12-10,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010043,도정골,충청남도 논산시 상월면 숙진리,5.0,2.0,2.0,15.0,1.0,1945-01-01,1945-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010044,신풍,충청남도 논산시 부적면 신풍리,3.0,7.0,7.0,43.0,1.0,1965-01-01,1965-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010045,탑정,충청남도 논산시 부적면 탑정리,5713.0,34983.0,34940.0,21880.0,662.0,1941-03-13,1944-08-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010046,아곡,충청남도 논산시 부적면 신교리,45.0,151.0,138.0,50.0,7.0,1910-01-03,1910-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010047,평촌,충청남도 논산시 부적면 반송리,10.0,19.0,15.0,15.0,2.0,1910-08-20,1911-03-22,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010055,양동,충청남도 논산시 연산면 신양리,3.0,1.0,1.0,3.0,0.0,1945-01-01,1945-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010067,임화,충청남도 논산시 양촌면 임화리,41.0,494.0,480.0,191.0,8.0,1976-01-01,1979-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010073,서당,충청남도 논산시 양촌면 반곡리,12.0,17.0,13.0,19.0,1.0,1945-01-01,1945-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010080,강청,충청남도 논산시 가야곡면 강청리,70.0,323.0,234.0,178.0,7.0,1975-12-01,1976-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010081,국동,충청남도 논산시 가야곡면 함적리,9.0,12.0,10.0,43.0,1.0,1945-01-01,1946-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010085,유와골,충청남도 논산시 은진면 용산리,14.0,8.0,8.0,35.0,1.0,1957-01-01,1961-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010086,성덕,충청남도 논산시 은진면 성덕리,4.0,2.0,2.0,15.0,0.0,1935-01-01,1935-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4423010087,수락,충청남도 논산시 벌곡면 수락리,192.0,921.0,856.0,621.0,12.0,2000-01-03,2002-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,논산시
4471010014,화림,충청남도 금산군 금성면 화림리,95.0,390.0,390.0,466.0,10.0,1950-04-20,1956-12-28,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010057,홍도,충청남도 금산군 남일면 신정리,30.0,55.0,55.0,230.0,2.0,1971-10-01,1974-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010058,신동,충청남도 금산군 남일면 신동리,60.0,1887.0,1881.0,670.0,20.0,1956-01-01,1961-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010071,청림,충청남도 금산군 진산면 행정리,85.0,691.0,679.0,480.0,10.0,1967-01-01,1970-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010082,지동,충청남도 금산군 추부면 용지리,59.0,164.0,164.0,280.0,7.0,1952-03-20,1958-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010087,장산,충청남도 금산군 추부면 요광리,16.0,222.0,220.0,186.0,6.0,1952-03-20,1958-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010088,동곡,충청남도 금산군 제원면 동곡리,124.0,848.0,826.0,450.0,9.0,1997-12-04,2002-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010089,숭암,충청남도 금산군 추부면 장대리,95.0,438.0,414.0,358.0,10.0,1952-12-26,1958-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4471010090,석동,충청남도 금산군 남이면 석동리,151.0,993.0,928.0,323.0,10.0,1998-12-24,2005-12-26,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,금산군
4476010006,반산,충청남도 부여군 규암면 석우리,765.0,5692.0,5652.0,1740.0,125.0,1946-06-01,1956-06-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010042,상천,충청남도 부여군 홍산면 상천리,183.0,684.0,615.0,353.0,11.0,1942-01-01,1943-12-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010046,옥산,충청남도 부여군 옥산면 봉산리,482.0,2682.0,2413.0,1700.0,73.0,1929-04-01,1930-09-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010060,복심,충청남도 부여군 충화면 복금리,479.0,4711.0,4706.0,1761.0,96.0,1929-04-01,1930-09-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010069,덕용,충청남도 부여군 양화면 송정리,1071.0,5661.0,5661.0,1580.0,86.0,1943-12-06,1955-05-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010076,가신,충청남도 부여군 임천면 가신리,62.0,433.0,426.0,200.0,13.0,1940-11-01,1941-12-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010084,두곡,충청남도 부여군 임천면 두곡리,22.0,111.0,100.0,92.0,3.0,1943-01-01,1944-12-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010094,마하동,충청남도 부여군 세도면 귀덕리,36.0,137.0,129.0,65.0,6.0,1944-01-01,1945-05-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010095,삼산,충청남도 부여군 외산면 삼산리,80.0,546.0,543.0,180.0,5.0,2001-12-17,2009-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4476010096,화성,충청남도 부여군 외산면 화성리,80.0,724.0,721.0,205.0,9.0,2001-12-17,2009-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,부여군
4477010004,축동,충청남도 서천군 한산면 축동리,370.0,1707.0,1491.0,752.0,82.0,1945-09-01,1955-05-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,서천군
4477010006,동부,충청남도 서천군 시초면 봉선리,2477.0,12182.0,10734.0,2834.0,244.0,1923-11-17,1926-06-10,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,서천군
4477010007,문산,충청남도 서천군 문산면 신농리,261.0,973.0,973.0,960.0,37.0,1957-12-15,1964-12-04,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,서천군
4477010010,종천,충청남도 서천군 판교면 상좌리,385.0,3381.0,3353.0,1200.0,50.0,1956-10-21,1962-05-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,서천군
4477010011,서부,충청남도 서천군 판교면 흥림리,1627.0,8018.0,7989.0,3039.0,125.0,1923-11-17,1926-06-10,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,서천군
4477010015,안치,충청남도 서천군 비인면 성북리,53.0,167.0,167.0,110.0,4.0,1943-09-04,1945-09-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,서천군
4477010020,주항,충청남도 서천군 서면 주항리,163.0,744.0,691.0,367.0,32.0,1946-11-01,1958-08-28,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,서천군
4479010002,적누,충청남도 청양군 청양읍 적누리,164.0,2626.0,2611.0,452.0,23.0,1985-08-12,1997-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010014,모곡,충청남도 청양군 운곡면 모곡리,13.0,8.0,8.0,58.0,2.0,1977-01-01,1978-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010015,신대(운곡),충청남도 청양군 운곡면 신대리,191.0,2990.0,2930.0,962.0,28.0,1975-11-17,1977-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010033,천장,충청남도 청양군 정산면 천장리,551.0,2882.0,2878.0,1270.0,24.0,1972-12-14,1978-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010038,내지곡,충청남도 청양군 목면 지곡리,18.0,3.0,3.0,32.0,1.0,1943-01-01,1945-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010041,아산,충청남도 청양군 청남면 아산리,20.0,9.0,9.0,29.0,2.0,1943-01-01,1945-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010044,도림,충청남도 청양군 장평면 적곡리,482.0,3829.0,3776.0,650.0,26.0,1987-12-01,2001-12-15,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010046,관현(갓고개),충청남도 청양군 장평면 관현리,20.0,4.0,4.0,78.0,1.0,1943-01-01,1945-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010061,화암,충청남도 청양군 화성면 화암리,69.0,414.0,401.0,170.0,7.0,1943-11-11,1945-03-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010063,신리,충청남도 청양군 화성면 수정리,32.0,159.0,159.0,68.0,2.0,1944-01-01,1945-03-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010065,수정,충청남도 청양군 화성면 수정리,53.0,337.0,337.0,106.0,5.0,1989-01-01,1994-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010067,원당1,충청남도 청양군 화성면 용당리,10.0,14.0,14.0,25.0,1.0,1963-01-01,1965-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010070,매산,충청남도 청양군 화성면 매산리,102.0,555.0,554.0,345.0,9.0,1976-12-01,1979-09-28,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010075,사점,충청남도 청양군 비봉면 사점리,100.0,297.0,297.0,207.0,6.0,1944-01-03,1945-03-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010076,관산2,충청남도 청양군 비봉면 관산리,12.0,29.0,29.0,143.0,2.0,1975-01-01,1977-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010077,관산,충청남도 청양군 비봉면 관산리,156.0,1170.0,1170.0,250.0,11.0,1985-08-12,1997-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010079,갈망골,충청남도 청양군 비봉면 강정리,28.0,189.0,155.0,55.0,4.0,2000-12-19,2004-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010080,안골,충청남도 청양군 비봉면 강정리,15.0,15.0,15.0,35.0,1.0,1962-01-01,1964-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010083,용천,충청남도 청양군 비봉면 용천리,36.0,156.0,150.0,102.0,5.0,1956-01-01,1958-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010084,방한,충청남도 청양군 비봉면 방한리,70.0,140.0,119.0,100.0,3.0,1956-01-02,1958-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010085,신정,충청남도 청양군 화성면 신정리,27.0,49.0,49.0,75.0,1.0,1970-01-01,1971-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010086,원용두,충청남도 청양군 정산면 용두리,22.0,15.0,15.0,174.0,1.0,1954-01-01,1955-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010087,은곡,충청남도 청양군 장평면 적곡리,125.0,922.0,867.0,168.0,11.0,1987-12-01,2001-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010088,장재,충청남도 청양군 비봉면 장재리,11.0,12.0,12.0,29.0,2.0,1956-01-01,1958-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010089,대박,충청남도 청양군 정산면 대박리,50.0,347.0,345.0,77.0,4.0,2002-09-10,2005-12-23,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010090,칠갑,충청남도 청양군 대치면 광대리,682.0,5085.0,4760.0,1730.0,59.0,1991-08-12,2013-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010157,온암,충청남도 청양군 남양면 온암리,,2024.0,1747.0,750.0,25.0,2003-12-17,2017-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4479010170,본의,충청남도 청양군 목면 본의리,,1600.0,1390.0,380.0,18.0,2006-12-22,2018-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,청양군
4480010004,벽정,충청남도 홍성군 광천읍 벽계리,58.0,205.0,205.0,210.0,6.0,1941-01-01,1945-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010007,월암,충청남도 홍성군 금마면 봉서리,35.0,323.0,309.0,205.0,8.0,1981-03-07,1992-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010008,홍양,충청남도 홍성군 금마면 장성리,442.0,2057.0,2057.0,2410.0,67.0,1941-01-01,1945-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010011,장곡,충청남도 홍성군 장곡면 죽전리,255.0,1122.0,1122.0,1064.0,30.0,1976-01-01,1978-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010012,홍동,충청남도 홍성군 장곡면 지정리,235.0,1064.0,1064.0,1480.0,41.0,1945-01-01,1955-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010039,가곡,충청남도 홍성군 갈산면 가곡리,201.0,1575.0,1543.0,462.0,19.0,1982-01-01,1984-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010042,대사,충청남도 홍성군 갈산면 대사리,163.0,1376.0,1376.0,290.0,17.0,1978-01-01,1984-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010043,공리,충청남도 홍성군 구항면 공리,168.0,1507.0,1463.0,370.0,30.0,1983-01-01,1985-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4480010044,천태,충청남도 홍성군 장곡면 행정리,246.0,1477.0,1290.0,881.0,36.0,1996-12-27,2005-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,홍성군
4481010005,수철,충청남도 예산군 예산읍 수철리,202.0,785.0,783.0,490.0,14.0,1930-01-01,1931-08-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010006,방산,충청남도 예산군 대술면 상항리,266.0,2065.0,2054.0,690.0,33.0,1976-11-09,1982-11-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010007,송석,충청남도 예산군 대술면 송석리,171.0,1430.0,1416.0,560.0,24.0,1976-08-16,1982-11-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010012,여래미,충청남도 예산군 신양면 여래미리,138.0,1366.0,1242.0,380.0,14.0,1985-08-10,1990-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010019,산묵,충청남도 예산군 광시면 대리,98.0,730.0,714.0,220.0,9.0,1979-12-27,1982-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010020,보강(대리),충청남도 예산군 광시면 대리,71.0,490.0,490.0,160.0,6.0,1979-12-27,1982-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010021,예당(대흥),충청남도 예산군 응봉면 입침리,6917.0,47103.0,46070.0,37360.0,1089.0,1952-12-29,1964-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010022,옥계,충청남도 예산군 덕산면 옥계리,297.0,3051.0,3014.0,1182.0,43.0,1952-10-04,1957-06-29,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010023,상가,충청남도 예산군 덕산면 상가리,17.0,348.0,333.0,234.0,4.0,1985-10-10,1992-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010024,용봉,충청남도 예산군 덕산면 둔리,92.0,521.0,517.0,420.0,17.0,1976-06-05,1978-12-20,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010025,광천,충청남도 예산군 덕산면 광천리,65.0,318.0,318.0,120.0,4.0,1985-01-01,1988-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010027,봉림,충청남도 예산군 봉산면 봉림리,234.0,2221.0,2217.0,745.0,27.0,1942-05-09,1944-03-28,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4481010050,하천,충청남도 예산군 신양면 하천리,91.0,811.0,707.0,190.0,11.0,2005-12-13,2012-11-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,예산군
4482010002,인평,충청남도 태안군 태안읍 인평리,203.0,970.0,891.0,1062.0,44.0,1937-04-10,1938-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010009,승언1호,충청남도 태안군 안면읍 승언리,42.0,246.0,244.0,176.0,21.0,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010010,승언2호,충청남도 태안군 안면읍 승언리,98.0,618.0,618.0,283.0,49.0,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010011,승언3호,충청남도 태안군 안면읍 승언리,41.0,229.0,228.0,104.0,16.0,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010015,창기,충청남도 태안군 안면읍 창기리,33.0,309.0,265.0,88.0,11.0,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010016,미포,충청남도 태안군 안면읍 창기리,167.0,1221.0,947.0,33.0,21.0,1979-01-01,1983-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010019,신야,충청남도 태안군 안면읍 중장리,74.0,265.0,265.0,386.0,12.0,1978-11-07,1982-12-22,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010021,지포,충청남도 태안군 안면읍 중장리,71.0,269.0,269.0,127.0,19.0,1956-06-25,1960-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010027,수룡,충청남도 태안군 근흥면 수룡리,269.0,1287.0,1285.0,750.0,50.0,1957-06-27,1960-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010033,송현,충청남도 태안군 소원면 송현리,88.0,221.0,220.0,258.0,11.0,1978-11-07,1982-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010034,구들,충청남도 태안군 소원면 의항리,4.0,8.0,8.0,32.0,1.0,1975-01-01,1977-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010036,반계1호,충청남도 태안군 원북면 반계리,83.0,447.0,445.0,287.0,25.0,1929-04-10,1930-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010038,황촌3호,충청남도 태안군 원북면 황촌리,12.0,56.0,56.0,62.0,4.0,1929-04-10,1930-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010039,신두2호,충청남도 태안군 원북면 신두리,37.0,182.0,181.0,138.0,13.0,1929-04-10,1930-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482010045,사창,충청남도 태안군 이원면 사창리,58.0,446.0,313.0,215.0,16.0,1948-01-01,1952-12-26,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482510001,중장,충청남도 태안군 안면읍 중장리,78.0,624.0,513.0,16.0,9.0,1999-12-11,2002-12-10,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482510002,대야,충청남도 태안군 안면읍 중장리,293.0,2086.0,1884.0,125.0,40.0,1999-03-15,2007-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4482510003,장곡,충청남도 태안군 고남면 장곡리,47.0,395.0,365.0,74.0,9.0,1998-12-01,2007-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,태안군
4483010007,백미,충청남도 당진시 합덕읍 대전리,28.0,215.0,94.0,220.0,8.0,1935-03-01,1938-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010008,온동,충청남도 당진시 고대면 당진포리,23.0,86.0,86.0,150.0,10.0,1925-01-01,1933-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010009,항곡,충청남도 당진시 고대면 항곡리,30.0,94.0,82.0,104.0,4.0,1952-01-17,1955-06-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010010,석문,충청남도 당진시 석문면 삼봉리,135.0,975.0,975.0,1750.0,59.0,1963-07-01,1968-06-21,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010035,순성,충청남도 당진시 면천면 원동리,257.0,1428.0,1357.0,850.0,40.0,1953-03-01,1959-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010043,초대,충청남도 당진시 신평면 초대리,147.0,1080.0,1026.0,470.0,24.0,1971-07-24,1975-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010044,오봉,충청남도 당진시 신평면 상오리,367.0,875.0,875.0,2020.0,46.0,1921-04-12,1922-05-15,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010047,송악,충청남도 당진시 송악읍 가교리,161.0,488.0,463.0,254.0,10.0,1952-04-01,1958-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010048,전대,충청남도 당진시 송악읍 전대리,105.0,619.0,587.0,234.0,16.0,1957-02-01,1959-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4483010049,당산,충청남도 당진시 송산면 당산리,30.0,37.0,37.0,170.0,5.0,1941-03-03,1944-12-29,한국농어촌공사_농업기반시설 시설제원_저수지_2020.csv,,,당진시
4413010010,천호,충청남도 천안시 동남구 신부동,4.0,1071.02,1071.02,850.0,32.5,1952-04-10,1957-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010011,업성,충청남도 천안시 서북구 업성동,142.0,952.03,952.03,507.0,37.37,1965-12-06,1972-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010016,문암,충청남도 천안시 동남구 안서동,53.0,562.0,562.0,168.0,7.2,1976-12-27,1978-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010018,매주,충청남도 천안시 서북구 성환읍 매주리,27.0,191.77,176.57,130.0,8.4,1971-01-01,1972-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010019,율금,충청남도 천안시 서북구 직산읍 석곡리,27.0,128.85,121.0,65.0,5.69,1970-12-31,1972-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010020,왕림,충청남도 천안시 서북구 성환읍 왕림리,19.0,49.08,49.08,60.0,2.41,1970-12-31,1972-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010021,어룡,충청남도 천안시 서북구 성환읍 어룡리,60.3,92.76,92.02,107.0,4.64,1939-11-09,1940-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010022,학정,충청남도 천안시 서북구 성환읍 대홍리,214.0,775.04,775.04,706.0,39.59,1927-12-26,1929-01-15,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010023,남창,충청남도 천안시 서북구 성거읍 송남리,37.0,145.02,145.02,100.0,3.54,1956-01-12,1959-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010024,천흥,충청남도 천안시 서북구 성거읍 천흥리,206.0,838.94,829.74,500.0,14.27,1956-02-02,1959-12-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010025,성거,충청남도 천안시 서북구 성거읍 천흥리,15.0,72.01,72.01,100.0,3.79,1972-09-14,1973-11-15,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010029,신월,충청남도 천안시 서북구 성거읍 소우리,27.0,207.15,196.01,94.0,8.13,1965-12-07,1972-01-01,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010033,용연,충청남도 천안시 동남구 목천읍 교촌리,421.0,3050.0,3050.0,2002.0,49.21,1956-09-25,1962-12-31,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010039,대정,충청남도 천안시 동남구 성남면 석곡리,147.0,845.1,829.0,370.0,16.1,1952-04-02,1955-06-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010045,발산,충청남도 천안시 동남구 수신면 발산리,11.0,75.83,64.38,69.0,1.86,1952-04-29,1955-06-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010069,직산,충청남도 천안시 서북구 직산읍 삼은리,21.0,142.0,84.0,153.0,7.0,1937-12-31,1939-10-30,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
4413010070,양전,충청남도 천안시 서북구 직산읍 양당리,263.0,385.12,369.01,360.0,23.24,1944-10-25,1949-05-10,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv,충남,천안,천안시
