#START7777
#2345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123
# YYMMDD STN   WS    WR  WD   WS   WS  WD   WS   WS    TA    TA   TA    TA   TA    TD    TS    TG    HM    HM   HM    PV  EV_S  EV_L    FG     PA     PS     PS   PS     PS   PS   CA   SS   SS   SS    SI    SI   SI     RN     RN    RN     RN   RN     RN   RN     RN   RN     SD   SD     SD   SD    TE    TE    TE    TE    TE
#    KST  ID  AVG   DAY MAX  MAX  MAX INS  INS  INS   AVG   MAX  MAX   MIN  MIN   AVG   AVG   MIN   AVG   MIN  MIN   AVG               DUR    AVG    AVG    MAX  MAX    MIN  MIN  TOT  DAY  DUR  CMB   DAY   60M  60M    DAY    D99   DUR    60M  60M    10M  10M    POW  POW    NEW  NEW    MAX  MAX     5    10    15    30    50
#             m/s     m  16  m/s   TM  16  m/s   TM     C     C   TM     C   TM     C     C     C     %     %   TM   hPa    mm    mm    hr    hPa    hPa    hPa   TM    hPa   TM    %   hr   hr   hr         MAX   TM     mm     mm    hr     mm   TM     mm   TM     mm   TM     cm   TM     cm   TM     C     C     C     C     C
20260710 140  1.8  1516  29  3.9 1513  29  6.2 1511  27.2  32.4 1353  23.4  558  24.3  29.9  21.3  85.3  68.0 1321  30.5  -9.0  -9.0 -9.00 1008.5 1011.7 1013.2 2334 1010.2  412  6.4  5.6 14.5 -9.0 -9.00 -9.00   -9    0.3   -9.0 -9.00    0.3   -9    0.1   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 143  1.4  1237  18  3.1 1659  25  5.6 1252  29.3  35.0 1309  24.2  516  21.2  32.9  21.4  63.0  42.0 1523  25.1   6.0   4.2 -9.00 1004.5 1010.6 1012.0 2245 1009.2 1549  6.9  5.5 14.5 -9.0 18.17  2.76 1100    0.0   -9.0  0.17    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 146  2.0  1747  18  3.8  920  18  7.7 1059  28.6  33.9 1342  23.7  317  23.1  30.2  19.9  73.9  51.0 1532  28.3   6.5   4.6 -9.00 1004.0 1010.9 1012.5 2227 1009.7  432  4.5  7.2 14.5 -9.0 21.89  2.78 1200    0.9    0.0  2.33    0.6  138    0.3  203   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 152  2.2  1887  23  5.7 1711  20  8.3 1056  27.8  32.0 1253  23.0  527  22.1  30.6  21.0  72.4  53.0 1245  26.6   7.2   5.1 -9.00 1001.8 1011.0 1012.0 2315 1009.8 1646  4.5 10.5 14.4 -9.0 24.66  3.07 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 155  1.9  1611  18  5.3 1537  23  9.4 1533  27.6  32.1 1448  24.1   48  23.6  30.7  22.2  80.0  62.0 1518  29.2   7.0   4.9 -9.00 1008.2 1012.2 1012.9 2312 1011.2  413  5.9  8.4 14.4 -9.0 24.31  3.42 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 156  3.0  2595  16  6.0 1327  18 10.8 1318  28.2  32.7 1400  24.9  341  24.2  30.9  22.9  79.5  67.0 1347  30.1   7.2   5.0 -9.00 1003.3 1011.3 1012.6 2324 1009.7  557  4.6  9.0 14.4 -9.0 25.15  3.69 1200    0.2   -9.0  0.70    0.2   -9    0.1   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 159  3.2  2793  25  6.1 1549  25  8.0 1244  27.6  31.2 1412  24.2  222  22.5  29.7  21.0  75.0  61.0 1412  27.3   7.9   5.5 -9.00 1003.9 1011.8 1012.5 1111 1011.1  408  5.0 10.2 14.4 -9.0 26.75  3.26 1400   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  25.2  22.9  21.8  17.6  17.4
20260710 162  1.6  1367  18  3.1 1328  23  6.9  103  26.2  30.0 1729  23.7   18  22.4  27.3  21.5  80.4  62.0 1739  27.0   5.3   3.7 -9.00 1008.1 1011.6 1012.6 1220 1010.7  351  5.1  5.5 14.4 -9.0 19.52  2.69 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 165  3.3  2855  14  5.7 1313  14  9.7 1318  27.4  31.0 1448  24.8   47  24.7  28.8  22.6  85.9  72.0 1130  31.1   6.3   4.4 -9.00 1006.1 1011.2 1012.5 2350 1009.4  530  4.8  5.6 14.4 -9.0 21.56  2.86 1000    0.0   -9.0  1.13    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  25.1  22.5  21.5  18.5  16.3
20260710 168  1.6  1373  23  3.9 1501  23  5.9 1457  26.4  29.5 1517  24.4    1  23.5  29.9  24.1  85.0  72.0 1608  28.9   5.0   3.5 -9.00 1005.1 1012.5 1013.7 1201 1011.2  408  6.1  4.1 14.4 -9.0 17.76  2.61 1400   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  25.8  23.4  21.4  18.2  16.9
20260710 169  7.6  6535  18 11.1   23  18 15.6  606  24.3  28.0 1352  22.1   40  23.3  26.7  22.7  94.6  82.0 1626  28.5   4.4   3.1  6.20 1001.8 1010.4 1011.8 1029 1008.4  504  5.3  5.4 14.4 -9.0 16.69  2.80 1400    0.8   -9.0  2.07    0.6  304    0.6  316   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 170  3.2  2736  16  6.5    8  18 10.5    4  26.7  31.1 1333  24.5 2244  24.1  28.7  24.0  86.0  70.0 1651  30.0   4.7   3.3 -9.00 1007.8 1011.9 1013.2 1137 1010.2  556  5.6  4.1 14.3 -9.0 14.88  2.36 1300    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 172  3.5  3003  16  5.0  411  14  9.6  510  28.1  32.8 1428  25.1  346  24.3  26.9  23.5  81.1  59.0 1317  30.4   8.2   5.7 -9.00 1004.6 1010.5 1012.0 2301 1009.0  535  4.8  8.9 14.4 -9.0 27.71  3.57 1200    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 174  1.6  1361  14  4.0  654  11  7.4  726  25.1  28.9 1506  22.4 2356  22.6  27.6  22.7  86.9  71.0 1538  27.5  -9.0  -9.0 -9.00  992.0 1010.7 1011.9 2351 1009.4  623  6.1  2.8 14.4 -9.0 -9.00 -9.00   -9    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 177  1.9  1673  18  5.3 1501  20  9.2 1454  26.5  30.3 1656  23.6  545  24.2  27.3  22.6  88.0  76.0 1658  30.3   3.9   2.7 -9.00 1006.4 1009.5 1011.2 2340 1007.7  159  8.1  1.9 14.5 -9.0 13.04  2.00 1200    6.5    3.6  3.33    3.5  924    2.6 1009   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 181  1.3  1141  18  4.4  221  18  7.9  219  26.2  31.6 1508  22.0  428  23.1  27.8  21.4  84.3  63.0 1624  28.3   4.0   2.8 -9.00 1007.3 1011.1 1012.9 2315 1009.4  211  7.4  2.4 14.5 -9.0 15.20  1.90 1300    4.4   -9.0 -9.00    4.3 1931    4.3 1938   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 184  1.9  1654  34  4.4 1454   5  7.7  739  28.6  32.5 1745  25.7  350  23.0  34.7  22.6  72.3  58.0 1754  28.1   7.7   5.4 -9.00 1007.7 1010.1 1011.6 1202 1008.8  743  5.6  8.6 14.2 -9.0 24.05  3.22 1200   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  27.3  25.3  24.2  22.1  18.0
20260710 185  7.0  6045  14  9.7 1358  11 15.0 1433  27.1  29.5 1317  25.4   10  24.4  28.7  24.8  85.8  76.0 1416  30.5   7.5   5.2 -9.00 1002.2 1010.2 1011.7 1113 1009.1  713  5.0  8.9 14.2 -9.0 23.14  3.13 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 188  2.2  1940  18  4.4 1037  20  6.3 1114  27.0  29.6 1159  24.9 2337  25.0  29.6  24.8  89.4  79.0 1201  31.7  -9.0  -9.0 -9.00 1009.4 1011.7 1013.1 1236 1010.7  230  5.3  7.2 14.2 -9.0 -9.00 -9.00   -9   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 189  1.4  1247   5  2.9 1950   7  7.0 1736  28.2  31.0 1420  26.4  437  24.9  30.6  25.9  82.8  72.0 1421  31.5   6.2   4.4 -9.00 1005.9 1011.8 1013.2 1055 1010.9  250  5.9  5.6 14.2 -9.0 20.74  3.16 1300   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 192  0.8   731  18  2.5 1406  16  8.3 1406  26.7  30.6 1139  23.4 2356  23.9  31.1  22.0  85.5  70.0 1537  29.7   5.0   3.5 -9.00 1008.8 1012.2 1013.0 2331 1011.0  400  5.5  6.4 14.4 -9.0 19.53  2.58 1100   -9.0   -9.0 -9.00   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 201  4.1  3559  23  7.2  127  25 15.8  107  25.7  27.3 1535  23.8  138  23.6  26.8  22.3  88.4  80.0 1158  29.1  -9.0  -9.0 -9.00 1005.5 1011.0 1012.9 2224 1008.9  107  8.5  1.1 14.6 -9.0 -9.00 -9.00   -9    2.0   -9.0 -9.00    1.9  314    1.2  346   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 202  0.9   785  16  2.8 1154  18  5.2 1150  25.0  27.4 1803  22.1    1  23.3  26.9  22.3  90.6  81.0 1057  28.6  -9.0  -9.0 -9.00 1006.1 1011.5 1012.9 2317 1009.8  200  9.0  0.0 14.6 -9.0 -9.00 -9.00   -9   23.1   -9.0 -9.00   22.0 1150    9.1 1151   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 203  0.5   440  20  1.9 1152  18  4.3 1213  25.5  29.1 1731  22.7   31  24.6  28.0  22.4  95.8  81.0 1541  31.0  -9.0  -9.0 -9.00 1002.6 1011.7 1013.2 2319 1009.7  213  8.3  0.3 14.6 -9.0 -9.00 -9.00   -9   12.4   -9.0 -9.00   10.9 1119    5.9 1137   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 211  1.0   904  20  2.8 1558  16  5.3 1227  23.5  25.3 1748  21.2  144  22.3  25.1  21.3  93.6  85.0 1027  26.9  -9.0  -9.0 -9.00  987.6 1010.6 1012.4 2329 1009.0  206  8.8  0.0 14.7 -9.0 -9.00 -9.00   -9   12.1   -9.0 -9.00    2.7 1341    0.9 1234   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 212  0.7   605  25  2.2 1520  27  4.9 1517  24.6  27.4 1110  21.9   43  22.9  25.4  22.0  91.0  73.0 1021  28.0  -9.0  -9.0 -9.00  995.5 1011.5 1013.2 2324 1009.9  154  8.6  0.3 14.6 -9.0 -9.00 -9.00   -9    8.0   -9.0 -9.00    3.6 1207    1.4 1206   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 216  1.7  1505  20  3.6 1044  23 10.9 1110  24.5  28.0 1031  21.8    9  19.4  25.1  20.3  74.5  56.0 1031  22.6   4.7   3.3 -9.00  932.2 1010.5 1012.5 2102 1008.6  302  7.9  4.7 14.6 -9.0 16.86  2.67  900    0.1   -9.0 -9.00    0.1   -9    0.1   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 217  1.2  1019  16  3.9 1010  14  8.2 1005  24.6  28.8 1221  21.1  207  21.8  27.6  21.8  85.4  66.0 1158  26.1  -9.0  -9.0 -9.00  976.4 1011.6 1013.6 2346 1010.2  252  8.0  1.8 14.6 -9.0 -9.00 -9.00   -9   12.4   -9.0 -9.00   11.3 1230    9.8 1313   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 221  0.8   692  25  3.7 2207  27  6.3 2207  24.2  27.4 1532  20.7  541  22.4  29.0  20.6  90.3  75.0 1029  27.1  -9.0  -9.0 -9.00  981.5 1011.4 1013.3 2333 1010.0  239  6.5  2.5 14.6 -9.0 -9.00 -9.00   -9    2.1   -9.0 -9.00    1.9   -9    0.9 2156   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 226  0.8   701  20  3.0 1914  23  5.6 1913  25.8  31.0 1505  21.9  534  23.3  28.4  21.0  87.6  61.0 1512  28.6  -9.0  -9.0 -9.00  992.0 1011.4 1013.2 2359 1009.6 1806  8.4  4.3 14.5 -9.0 -9.00 -9.00   -9    1.8   -9.0 -9.00    1.8 1901    1.5 1914   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 232  0.8   664   9  1.8  729  20  4.0 1043  26.1  30.4 1631  22.5   28  24.7  27.9  21.6  92.9  76.0 1734  31.2  -9.0  -9.0 -9.00 1001.9 1011.5 1013.3 2343 1009.9  203  8.5  1.8 14.5 -9.0 -9.00 -9.00   -9    0.7   -9.0 -9.00    0.7 1004    0.4 1049   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260710 235  3.2  2733  18  6.2  219  20 11.3  211  27.3  31.5 1327  24.9 2313  23.8  27.2  23.3  81.6  70.0 1336  29.4   5.4   3.8 -9.00 1009.0 1010.1 1011.5 2300 1008.5  302  6.1  5.4 14.5 -9.0 17.43  2.74 1400    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
