#START7777
#2345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123
# YYMMDD STN   WS    WR  WD   WS   WS  WD   WS   WS    TA    TA   TA    TA   TA    TD    TS    TG    HM    HM   HM    PV  EV_S  EV_L    FG     PA     PS     PS   PS     PS   PS   CA   SS   SS   SS    SI    SI   SI     RN     RN    RN     RN   RN     RN   RN     RN   RN     SD   SD     SD   SD    TE    TE    TE    TE    TE
#    KST  ID  AVG   DAY MAX  MAX  MAX INS  INS  INS   AVG   MAX  MAX   MIN  MIN   AVG   AVG   MIN   AVG   MIN  MIN   AVG               DUR    AVG    AVG    MAX  MAX    MIN  MIN  TOT  DAY  DUR  CMB   DAY   60M  60M    DAY    D99   DUR    60M  60M    10M  10M    POW  POW    NEW  NEW    MAX  MAX     5    10    15    30    50
#             m/s     m  16  m/s   TM  16  m/s   TM     C     C   TM     C   TM     C     C     C     %     %   TM   hPa    mm    mm    hr    hPa    hPa    hPa   TM    hPa   TM    %   hr   hr   hr         MAX   TM     mm     mm    hr     mm   TM     mm   TM     mm   TM     cm   TM     cm   TM     C     C     C     C     C
20260512 106  1.6  1364  14  3.6 1346  16  6.1 1347  19.6  24.8  906  16.5 2359  12.4  27.3  11.7  64.4  45.0 1340  14.4   5.9   4.1 -9.00 1004.0 1008.7 1011.4    1 1006.9 1758  5.5  7.3 14.1 -9.0 22.74  3.40 1300    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 108  1.8  1591  29  4.1 1435  34  8.3  305  19.1  24.5 1557  15.4  330  13.9  22.1  11.4  74.1  47.0 1623  16.0   5.9   4.1 -9.00  999.6 1009.6 1013.1    2 1006.4 1654  4.8  6.9 14.1 -9.0 21.17  3.19 1200   18.1   -9.0  2.83   16.6  227    6.9  304   -9.0   -9   -9.0   -9   -9.0   -9  16.7  15.3  14.9  13.3  13.5
20260512 112  1.8  1578  29  3.7 1429  29  6.7 1705  18.3  22.9 1602  15.4    3  14.5  20.3   9.5  79.9  59.0 1619  16.6   5.5   3.8 -9.00 1001.5 1009.6 1012.6    1 1006.9 1651  4.5  7.5 14.1 -9.0 22.02  3.41 1200    1.8   -9.0  1.95    1.8  227    0.7  310   -9.0   -9   -9.0   -9   -9.0   -9  15.5  14.8  12.4  13.3  13.4
20260512 114  0.7   644  29  2.5 1520  34  4.5 1422  19.1  25.6 1709  15.0  448  14.4  22.4  10.2  76.8  48.0 1650  16.5   4.6   3.2 -9.00  991.7 1009.1 1013.2    1 1005.6 1704  5.8  6.0 14.1 -9.0 19.71  3.70 1200    1.7   -9.0 -9.00    1.7  311    0.8  318   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 115  3.6  3135  25  7.4   47  27 13.5   21  18.8  22.2 1302  15.8 2353  14.2  22.2  13.6  75.4  65.0  134  16.3   5.7   4.0 -9.00  983.7 1009.2 1011.7    1 1007.7 1733  4.4  8.7 14.1 -9.0 23.54  3.27 1200    0.0   -9.0  0.33    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  16.5  13.4  12.9  11.8  13.2
20260512 119  1.7  1441  32  4.2 1557  29  8.2 1453  18.4  24.5 1648  14.2 2359  13.6  21.0  12.3  75.5  46.0 1704  15.6   5.1   3.6 -9.00 1004.6 1009.3 1013.1    1 1006.1 1650  5.4  7.2 14.1 -9.0 19.46  2.63 1500    0.0   -9.0  0.17    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9  16.1  14.4  13.1  11.4  12.2
20260512 121  1.0   866  11  3.2 1354  32  5.1 1505  17.8  25.5 1201  12.8 2351  14.3  21.4   8.9  81.9  55.0 1153  16.4   3.8   2.7 -9.00  981.8 1009.7 1013.8    4 1006.5 1748  6.1  4.1 14.1 -9.0 17.98  2.98 1100    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 127  1.1   940  34  3.8 1641  36  5.7 1636  19.1  25.8 1621  14.8 2359  13.3  22.4  11.1  71.5  40.0 1622  15.3   4.3   3.0 -9.00  995.2 1008.5 1012.5   11 1005.2 1624  6.1  4.1 14.1 -9.0 16.76  2.73 1500    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 129  1.7  1508  32  5.6 1516  32  8.4 1507  17.8  23.4 1748  13.5 2355  14.0  21.3   9.7  81.3  50.0 1749  16.0   5.1   3.6 -9.00 1006.6 1009.5 1012.9    1 1007.0 1732  5.4  8.6 14.1 -9.0 21.80  3.22 1400   11.0   -9.0 -9.00    4.0  329    1.3  348   -9.0   -9   -9.0   -9   -9.0   -9  15.8  14.3  15.1  12.7  14.5
20260512 130  1.8  1555  16  3.9 1059  16  5.8 1040  18.3  21.9  804  15.2 2400  13.4  22.7  11.8  73.5  58.0  803  15.4  -9.0  -9.0 -9.00 1003.3 1009.1 1011.8    3 1007.1 1852  6.8  5.4 14.1 -9.0 -9.00 -9.00   -9    0.3   -9.0 -9.00    0.3 1449    0.3 1539   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 131  1.3  1152   7  4.0 1252   5  7.1 1243  18.5  22.3 1402  15.8  744  14.3  20.4  14.3  77.9  55.0 1639  16.3   3.8   2.7 -9.00 1002.2 1009.1 1013.1    1 1006.4 1740  6.5  3.3 14.0 -9.0 14.18  2.25 1200   13.3    0.5  6.83    5.0  600    1.0  626   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 133  1.0   837  16  3.2 1035  29  6.0 1201  17.2  21.2 1112  15.0 2325  15.5  18.5  12.9  90.4  65.0 1708  17.5   2.7   1.9 -9.00 1001.6 1009.6 1013.3    1 1007.1 1756  7.0  3.9 14.0 -9.0 10.47  2.42 1000   23.0    9.2  7.73    8.4 1211    2.9 1220   -9.0   -9   -9.0   -9   -9.0   -9  19.3  17.6  15.4  13.9  15.2
20260512 135  1.3  1094  29  5.5 1508  27  8.5 1500  16.3  22.4 1415  12.1 2329  13.3  19.2  10.6  84.0  57.0 1440  15.4   3.6   2.5 -9.00  980.9 1009.4 1013.2    1 1006.8 1444  6.4  3.8 14.0 -9.0 14.06  2.79 1100    5.2   -9.0 -9.00    4.1  136    1.8  216   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 136  1.0   829  11  4.2 1722   7  7.4 1659  17.7  23.9 1250  13.8 2309  14.1  21.3  12.0  81.4  52.0 1419  16.2   3.3   2.3  0.25  993.9 1010.4 1013.4    1 1007.2 1505  6.5  1.4 14.0 -9.0 14.44  3.01 1100    3.2    0.0  2.25    3.2  111    2.6  110   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 137  0.7   578  23  2.2 1532  34  5.4 1623  18.7  24.3 1216  14.5 2356  14.4  21.6  10.1  78.1  48.0 1503  16.4   3.6   2.5 -9.00  997.3 1008.6 1012.2   14 1005.7 1516  6.8  2.6 14.0 -9.0 14.11  2.73 1100    0.5   -9.0 -9.00    0.5    1    0.4    2   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 138  2.2  1877  14  5.1 1315  14  9.1 1307  19.3  23.8 1153  16.3 2359  13.0  19.9  12.2  68.5  48.0 1125  15.0   3.6   2.5 -9.00 1008.6 1009.1 1011.9    1 1006.9 1628  6.6  2.5 14.0 -9.0 11.66  2.51 1000    4.6    4.6  3.75    2.8 1428    1.9 1435   -9.0   -9   -9.0   -9   -9.0   -9  18.4  16.2  15.4  14.7  15.6
20260512 140  2.5  2192  32  6.4  455  32  9.8  450  16.4  21.4 1614  13.5 2359  13.5  19.0  10.2  83.6  57.0 1607  15.5  -9.0  -9.0 -9.00 1007.1 1010.4 1013.7    1 1008.1 1802  5.9  5.7 14.0 -9.0 -9.00 -9.00   -9   26.6   -9.0 -9.00   11.5  526    4.4  603   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 143  1.2  1052  18  4.0 1439  18  7.2 1437  18.9  24.4 1148  15.2 2350  13.3  21.9  11.4  71.9  41.0 1407  15.3   3.8   2.6 -9.00 1002.7 1009.0 1012.5  103 1006.5 1818  6.3  2.6 14.0 -9.0 14.48  2.83 1100    0.6   -9.0 -9.00    0.6  201    0.5  251   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 146  2.0  1729  32  4.5  651  32  7.6  646  17.7  22.1 1745  14.1  708  13.7  18.3  10.6  78.5  55.0 1727  15.7   3.5   2.4 -9.00 1002.4 1009.5 1013.5    1 1006.8 1820  6.0  4.0 14.0 -9.0 13.98  2.88 1200   23.2    2.4  5.25   13.0  626    3.3  638   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 152  1.6  1380  20  6.0 1520  23  9.8 1510  18.3  23.7 1154  14.0 2333  13.1  20.0  10.1  72.9  50.0 1057  15.1   4.1   2.9 -9.00  999.6 1009.1 1012.1    3 1006.9 1603  6.4  4.0 14.0 -9.0 15.88  2.94 1100    5.7   -9.0  0.77    5.7 1313    4.8 1350   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 155  1.2  1051  16  4.5 1101  16  7.2 1412  16.7  21.5 1038  14.1 2335  14.8  18.7  11.3  89.4  71.0  919  16.8   2.4   1.7 -9.00 1005.7 1009.8 1013.6   46 1007.2 1805  7.0  0.8 13.9 -9.0  9.11  1.87 1000    2.4   -9.0  1.93    2.4 1142    2.4 1225   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 156  1.3  1104   2  3.6  805  34  7.1  758  17.1  21.0 1636  14.2  856  14.0  18.2  11.6  82.8  63.0 1627  16.0   2.6   1.8 -9.00 1000.5 1008.7 1013.0    1 1006.0 1834  6.6  1.0 13.9 -9.0  8.97  1.60 1300   20.7   -9.0  4.23    9.4  725    2.2  757   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 159  2.9  2527  23  6.8 1240  23  9.9 1227  17.7  22.6 1219  15.4 2355  14.4  20.2   9.0  81.5  65.0 1214  16.5   3.8   2.7 -9.00 1001.3 1009.4 1012.9   53 1006.9 1705  6.9  4.2 13.9 -9.0 16.52  2.71 1100    0.4    0.4  0.52    0.4 1312    0.3 1341   -9.0   -9   -9.0   -9   -9.0   -9  19.2  17.3  16.9  15.1  16.7
20260512 162  1.9  1632  18  6.8 1256  20 11.8 1249  16.6  19.4 1042  14.5 2349  14.8  19.1  11.6  89.4  78.0 1609  16.8   2.0   1.4 -9.00 1005.5 1009.2 1013.2   52 1006.7 1639  7.0  0.4 13.9 -9.0  7.90  1.58 1500    8.0   -9.0 -9.00    3.5 1234    2.7  930   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 165  3.0  2612  29 10.5  750  32 15.4  743  16.7  19.3 1525  13.7  754  15.0  18.3   9.9  90.4  72.0 1558  17.0   2.8   2.0 -9.00 1004.7 1010.0 1014.0    1 1007.6 1803  6.0  2.6 13.9 -9.0 12.01  1.87 1300   58.3    5.2  6.58   29.3  557   10.9  635   -9.0   -9   -9.0   -9   -9.0   -9  17.8  16.8  15.0  14.4  14.3
20260512 168  2.3  2030   2  9.8 1142   2 14.7 1137  16.4  17.7    1  14.4 1122  14.8  17.2  12.6  91.0  87.0   45  16.9   1.5   1.1 -9.00 1002.2 1010.0 1014.2   43 1007.3 1651  8.5  0.5 13.9 -9.0  4.17  0.90 1400   50.0   49.4  6.90   29.6  944    7.6 1024   -9.0   -9   -9.0   -9   -9.0   -9  19.5  16.7  15.5  14.9  16.5
20260512 169  4.6  3950  16 11.1  421   5 16.6  832  16.2  20.9 1505  13.4  819  13.8  19.5  13.7  86.8  61.0 1645  15.8   4.9   3.4  3.67 1000.7 1009.6 1013.1    1 1007.9 1724  4.6  8.1 13.9 -9.0 21.81  3.63 1100    8.8   -9.0  4.93    5.1  711    2.7  724   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 170  1.7  1456   9  7.0  825  11 18.2  817  16.7  20.3 1706  14.2 2353 -99.0  19.2  14.6  -9.0  68.0 1503  -9.0   1.9   1.4 -9.00   -9.0   -9.0 1014.0    8 1007.5 1721  6.3  2.4 13.9 -9.0  5.60  1.37 1400   27.6   -9.0 -9.00   27.0  800   17.4  813   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 172  2.4  2079   7  7.5  758  34 12.0  700  16.6  20.4 1310  12.8 2354  14.0  16.2   9.6  86.0  62.0 1256  16.0   3.0   2.1 -9.00 1003.1 1009.3 1013.4    1 1006.9 1741  6.3  3.1 13.9 -9.0 12.64  2.77 1200   32.6   -9.0 -9.00   19.7  632    8.0  703   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 174  1.1   908  29  4.9  916  29  9.8  908  14.4  19.4 1639  11.2 2349  12.7  17.0   9.2  90.4  64.0 1620  14.7  -9.0  -9.0 -9.00  989.1 1008.6 1013.1    7 1005.3 1739  6.8  2.3 13.9 -9.0 -9.00 -9.00   -9   16.4   -9.0 -9.00    5.6  827    1.6  919   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 177  1.7  1497   9  3.6  635  18  6.8  231  17.7  24.3 1622  14.3  641  14.4  19.6  12.8  82.3  53.0 1557  16.4   4.2   2.9 -9.00 1005.1 1008.4 1011.6    1 1005.6 1734  5.8  5.8 14.0 -9.0 17.25  2.91 1400   32.1    0.1  9.25    7.6  240    2.2  243   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 181  1.7  1484   2  5.3 1305  20  8.7 1408  17.1  22.5 1348  14.5 2349  14.8  18.4  10.6  87.1  59.0 1403  16.8   3.4   2.4 -9.00 1005.7 1009.6 1013.6    1 1006.9 1723  6.4  3.7 14.0 -9.0 14.21  2.70 1300   14.1   -9.0 -9.00    4.7  550    1.0  619   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 184  2.1  1825   2 11.8 1044   2 17.6 1039  19.5  24.1 1443  16.1 1128  13.2  23.4  14.1  68.9  41.0 1435  15.3   4.2   3.0 -9.00 1006.9 1009.4 1012.8   31 1007.2 1641  6.5  6.1 13.8 -9.0 16.27  2.55  900    4.2    4.2  1.92    4.2 1045    2.1 1115   -9.0   -9   -9.0   -9   -9.0   -9  20.1  17.4  17.6  16.5  16.3
20260512 185  4.2  3636   5  7.9 1135   7 12.5 1122  17.7  21.4  918  13.9 1149  16.0  22.7  15.4  90.4  69.0 1402  18.2   3.5   2.4 -9.00 1001.4 1009.8 1013.5   13 1007.7 1707  5.5  6.1 13.8 -9.0 17.70  3.48 1300   14.4   -9.0 -9.00    8.5 1109    5.2 1144   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 188  2.3  1960   7  5.2 1106  25 12.6 1050  17.8  21.5  834  14.5 2326  15.5 -99.0  16.2  86.9  71.0 1631  17.6  -9.0  -9.0 -9.00 1008.1 1010.5 1013.9   14 1008.2 1659  5.5  5.5 13.8 -9.0 -9.00 -9.00   -9   41.5   -9.0 -9.00   26.9 1028   12.3 1031   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 189  1.4  1200  23  4.8 1115  23  8.3 1144  18.8  22.6 1014  15.8 1222  15.5  23.2  15.0  81.6  68.0 1536  17.6   3.7   2.6 -9.00 1004.3 1010.3 1014.0    1 1008.1 1817  5.9  5.7 13.8 -9.0 15.59  3.25 1400   18.1   18.1  2.83   18.1 1116   10.1 1157   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 192  0.5   442  29  1.9 1516  32  3.6 1504  15.7  18.0 1019  13.3  454  14.5  18.2  11.4  93.1  83.0  113  16.6   1.2   0.8 -9.00 1006.4 1009.9 1013.8    3 1007.2 1808  7.3  0.4 13.9 -9.0  4.57  0.79  900   19.5   19.5 -9.00    8.3 1205    1.7 1244   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 201  1.7  1472  29  4.4 2141  32  6.7 1320  17.2  22.4 1435  13.5  357  13.6  19.6   9.7  81.1  56.0 1809  15.6  -9.0  -9.0 -9.00 1004.7 1010.3 1013.8  133 1007.9 1738  4.4  7.7 14.1 -9.0 -9.00 -9.00   -9   22.6   -9.0 -9.00   20.4  121    7.7  122   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 202  1.3  1099  29  2.7 1212  29  5.4 1550  19.3  25.0 1521  15.2  331  13.7  26.5  11.9  73.1  46.0 1642  15.7  -9.0  -9.0 -9.00 1003.9 1009.4 1013.4    4 1006.3 1726  5.4  8.4 14.1 -9.0 -9.00 -9.00   -9    0.5   -9.0 -9.00    0.3  138    0.2  224   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 203  0.7   634  29  1.8 1446  34  4.3 1442  19.5  25.6 1613  15.7  114  15.1  21.7  14.5  78.5  46.0 1624  17.1  -9.0  -9.0 -9.00 1000.4 1009.7 1013.9    1 1006.4 1728  5.4  6.4 14.1 -9.0 -9.00 -9.00   -9   10.6   -9.0 -9.00    5.9  308    4.4  325   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 211  0.9   746  23  2.7 1335  23  5.7 1329  17.7  24.6 1649  13.1  512  12.7  24.1   7.7  75.6  44.0 1718  14.7  -9.0  -9.0 -9.00  985.4 1008.8 1012.6   20 1004.9 1711  3.9  6.8 14.1 -9.0 -9.00 -9.00   -9    1.2   -9.0 -9.00    1.2   54    0.8  140   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 212  0.8   719  32  2.5 1440  34  5.1 1437  18.6  25.0 1525  14.4  431  13.0  21.6  10.8  73.3  40.0 1630  15.0  -9.0  -9.0 -9.00  993.2 1009.5 1013.7    7 1005.9 1729  5.0  7.1 14.1 -9.0 -9.00 -9.00   -9    0.0   -9.0 -9.00    0.0   -9    0.0   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 216  1.1   939  20  2.9 1427  27  7.9   41  14.7  21.4 1033  11.1 2350  10.7  16.7  11.9  78.9  47.0 1035  12.9   2.9   2.0 -9.00  928.4 1009.5 1012.2    1 1007.4 1201  6.6  0.8 14.1 -9.0 11.23  2.51 1000    3.5   -9.0 -9.00    1.9 1421    1.5 1436   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 217  1.2  1007  29  3.9 1523  29  7.0 1518  16.6  24.9 1253  11.9  512  12.5  24.7  11.8  79.5  42.0 1254  14.5  -9.0  -9.0 -9.00  973.7 1009.8 1013.6   38 1006.5 1526  6.8  5.1 14.1 -9.0 -9.00 -9.00   -9    0.7   -9.0 -9.00    0.5 1623    0.5 1713   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 221  0.9   735  25  4.0 1458  23  6.5 1454  16.4  23.3 1320  12.2 2355  13.7  19.4  10.2  85.8  44.0 1340  15.7  -9.0  -9.0 -9.00  978.8 1009.5 1013.4    1 1006.6 1813  5.6  5.0 14.1 -9.0 -9.00 -9.00   -9    4.7   -9.0 -9.00    4.7 1456    3.1 1504   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 226  0.9   777  27  4.0 1437  25  7.5 1451  16.6  23.4 1317  13.5 2328  14.3  18.6   8.0  88.3  55.0 1312  16.4  -9.0  -9.0 -9.00  989.7 1009.7 1013.6   11 1007.4 1407  6.8  1.8 14.0 -9.0 -9.00 -9.00   -9    0.5   -9.0 -9.00    0.2   -9    0.1   -9   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 232  0.9   790  16  2.7 1532   5  4.9  952  17.9  24.0 1508  14.7 2334  14.8  21.9  12.1  84.8  48.0 1510  16.9  -9.0  -9.0 -9.00 1000.0 1009.9 1013.8    1 1007.0 1726  5.9  4.0 14.1 -9.0 -9.00 -9.00   -9   11.2   -9.0 -9.00    4.7  435    1.0  459   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 235  1.1   984  16  4.6  729  16  6.9  726  15.8  21.8 1554  12.1 2339  13.9  18.3  10.1  89.0  66.0 1609  15.9   2.7   1.9 -9.00 1007.9 1009.1 1012.2    1 1006.8 1747  6.1  2.7 14.0 -9.0 10.06  2.31 1500   33.5   -9.0 -9.00   17.9  332    7.5  333   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
20260512 236  0.8   690  32  4.3  437  32  8.0  430  16.7  21.5 1645  14.0 2352  14.5  17.9  11.5  88.3  60.0 1735  16.5  -9.0  -9.0 -9.00 1008.2 1009.8 1013.3    1 1007.4 1818  5.9  4.0 14.0 -9.0 -9.00 -9.00   -9   30.8   -9.0 -9.00   13.3  426    5.9  445   -9.0   -9   -9.0   -9   -9.0   -9 -99.0 -99.0 -99.0 -99.0 -99.0
